sequence_index,return,first_chamber_filling,second_chamber_filling,block_idx,fcst_origin
1970-01-01 00:00:00.000000238,143.73137,92.85687,47.538574,86,33
1970-01-01 00:00:00.000000239,142.94766,88.83873,48.760605,86,34
1970-01-01 00:00:00.000000240,123.48377,82.74458,49.017456,86,35
1970-01-01 00:00:00.000000385,125.39346,95.61346,82.116104,87,10
1970-01-01 00:00:00.000000386,130.39127,95.61539,82.24633,87,11
1970-01-01 00:00:00.000000387,127.5993,95.43405,81.99459,87,12
1970-01-01 00:00:00.000000388,123.83013,95.22473,81.698494,87,13
1970-01-01 00:00:00.000000389,120.40743,95.13694,81.589516,87,14
1970-01-01 00:00:00.000000390,118.6265,94.69232,81.32137,87,15
1970-01-01 00:00:00.000000391,115.884834,94.57658,81.49596,87,16
1970-01-01 00:00:00.000000392,116.07533,95.04435,82.0129,87,17
1970-01-01 00:00:00.000000393,124.59597,95.22377,82.04472,87,18
1970-01-01 00:00:00.000000394,128.09793,94.67302,81.63773,87,19
1970-01-01 00:00:00.000000395,124.7265,94.59686,81.5056,87,20
1970-01-01 00:00:00.000000396,128.47533,94.17053,81.03008,87,21
1970-01-01 00:00:00.000000397,119.00667,93.641,80.89023,87,22
1970-01-01 00:00:00.000000398,113.3084,93.36322,80.93556,87,23
1970-01-01 00:00:00.000000399,106.93883,92.53281,80.98283,87,24
1970-01-01 00:00:00.000000400,116.15199,86.43229,81.325226,87,25
1970-01-01 00:00:00.000000401,107.5241,90.96065,82.71894,87,26
1970-01-01 00:00:00.000000402,114.21187,92.41899,82.89448,87,27
1970-01-01 00:00:00.000000403,122.94327,92.53088,82.11032,87,28
1970-01-01 00:00:00.000000404,122.81287,92.159546,82.256935,87,29
1970-01-01 00:00:00.000000405,119.58897,92.3264,82.86266,87,30
1970-01-01 00:00:00.000000406,120.4342,92.68519,83.24847,87,31
1970-01-01 00:00:00.000000407,120.779366,92.74112,83.24556,87,32
1970-01-01 00:00:00.000000408,119.5,93.01214,83.516594,87,33
1970-01-01 00:00:00.000000409,122.759735,93.58119,83.877304,87,34
1970-01-01 00:00:00.000000410,131.3155,94.14448,83.288,87,35
1970-01-01 00:00:00.000000411,124.40193,94.59975,82.03316,87,36
1970-01-01 00:00:00.000000412,117.81793,94.713524,80.72821,87,37
1970-01-01 00:00:00.000000413,123.5235,93.913025,79.985535,87,38
1970-01-01 00:00:00.000000414,120.446335,91.99846,80.45622,87,39
1970-01-01 00:00:00.000000415,112.759735,91.64832,81.43036,87,40
1970-01-01 00:00:00.000000416,115.39637,91.929,82.61285,87,41
1970-01-01 00:00:00.000000417,112.3292,91.675354,83.26678,87,42
1970-01-01 00:00:00.000000418,112.931335,91.40625,83.69888,87,43
1970-01-01 00:00:00.000000419,109.102165,91.60782,84.09046,87,44
1970-01-01 00:00:00.000000420,107.13113,91.86728,84.38078,87,45
1970-01-01 00:00:00.000000421,101.62931,91.38792,84.6711,87,46
1970-01-01 00:00:00.000000422,96.57543,91.03974,84.9267,87,47
1970-01-01 00:00:00.000000423,96.5901,92.80381,84.47723,87,48
1970-01-01 00:00:00.000000424,98.05854,96.557686,83.422066,87,49
1970-01-01 00:00:00.000000425,114.68731,96.99749,82.94174,87,50
1970-01-01 00:00:00.000000426,125.9772,94.35379,80.38388,87,51
1970-01-01 00:00:00.000000427,117.607,91.93191,79.94599,87,52
1970-01-01 00:00:00.000000428,101.02751,89.15414,80.108025,87,53
1970-01-01 00:00:00.000000429,86.837524,89.49651,81.81617,87,54
1970-01-01 00:00:00.000000430,90.01842,92.1383,83.26487,87,55
1970-01-01 00:00:00.000000431,99.40596,94.59202,83.89081,87,56
1970-01-01 00:00:00.000000432,112.21395,94.80998,83.17709,87,57
1970-01-01 00:00:00.000000433,86.84439,93.3912,81.853775,87,58
1970-01-01 00:00:00.000000434,65.97311,75.827545,80.42149,87,59
1970-01-01 00:00:00.000000435,63.64651,69.613235,83.73552,87,60
1970-01-01 00:00:00.000000436,79.62393,76.32619,86.69849,87,61
1970-01-01 00:00:00.000000437,81.61916,86.08893,87.63021,87,62
1970-01-01 00:00:00.000000438,97.78335,92.38426,87.146996,87,63
1970-01-01 00:00:00.000000439,120.6227,92.53761,85.5816,87,64
1970-01-01 00:00:00.000000440,124.8096,92.86649,84.54956,87,65
1970-01-01 00:00:00.000000441,122.12201,91.32052,83.87346,87,66
1970-01-01 00:00:00.000000355,145.3121,80.92978,73.13656,88,10
1970-01-01 00:00:00.000000356,145.90826,80.96065,73.31787,88,11
1970-01-01 00:00:00.000000357,146.2432,81.01273,73.497284,88,12
1970-01-01 00:00:00.000000358,147.30606,81.26929,73.526215,88,13
1970-01-01 00:00:00.000000359,146.07927,81.313644,73.62268,88,14
1970-01-01 00:00:00.000000360,141.55524,81.12364,73.53105,88,15
1970-01-01 00:00:00.000000361,140.85983,81.15836,73.278336,88,16
1970-01-01 00:00:00.000000362,137.71066,80.95485,72.98418,88,17
1970-01-01 00:00:00.000000363,138.37886,80.84588,72.89641,88,18
1970-01-01 00:00:00.000000364,139.425,80.87289,72.82793,88,19
1970-01-01 00:00:00.000000365,140.21503,80.97416,72.72859,88,20
1970-01-01 00:00:00.000000366,141.05876,81.14486,73.03625,88,21
1970-01-01 00:00:00.000000367,141.97284,81.058044,73.072914,88,22
1970-01-01 00:00:00.000000368,146.05884,81.167046,73.209854,88,23
1970-01-01 00:00:00.000000369,145.6096,80.97126,73.3092,88,24
1970-01-01 00:00:00.000000370,145.80077,81.21719,73.43361,88,25
1970-01-01 00:00:00.000000371,146.60704,81.2172,73.64968,88,26
1970-01-01 00:00:00.000000372,148.1008,81.260605,73.75387,88,27
1970-01-01 00:00:00.000000373,148.05316,81.18247,73.859955,88,28
1970-01-01 00:00:00.000000374,147.2998,81.35126,73.768326,88,29
1970-01-01 00:00:00.000000375,143.95747,81.28085,73.61111,88,30
1970-01-01 00:00:00.000000376,142.2784,81.21625,73.47895,88,31
1970-01-01 00:00:00.000000377,140.294,81.21431,73.41529,88,32
1970-01-01 00:00:00.000000378,141.04924,80.95389,73.29088,88,33
1970-01-01 00:00:00.000000379,140.71503,80.719536,73.41143,88,34
1970-01-01 00:00:00.000000380,144.79477,80.740746,73.39698,88,35
1970-01-01 00:00:00.000000381,144.22386,80.66551,73.58602,88,36
1970-01-01 00:00:00.000000382,148.08797,80.69928,73.9429,88,37
1970-01-01 00:00:00.000000383,148.91904,80.65972,74.117485,88,38
1970-01-01 00:00:00.000000384,151.63213,80.32696,74.24865,88,39
1970-01-01 00:00:00.000000385,155.45396,80.85553,74.69326,88,40
1970-01-01 00:00:00.000000386,159.94333,81.03395,75.04921,88,41
1970-01-01 00:00:00.000000387,162.61293,81.27507,75.431145,88,42
1970-01-01 00:00:00.000000388,164.91414,81.74865,75.339516,88,43
1970-01-01 00:00:00.000000389,167.84627,82.08044,75.55266,88,44
1970-01-01 00:00:00.000000390,167.51323,82.64369,75.859375,88,45
1970-01-01 00:00:00.000000391,169.3485,82.33602,75.62403,88,46
1970-01-01 00:00:00.000000392,175.91357,82.93114,75.42535,88,47
1970-01-01 00:00:00.000000393,179.3121,83.32177,75.424385,88,48
1970-01-01 00:00:00.000000394,179.3615,83.482834,75.35688,88,49
1970-01-01 00:00:00.000000395,180.76187,83.7741,75.35397,88,50
1970-01-01 00:00:00.000000396,184.75256,83.96701,75.21993,88,51
1970-01-01 00:00:00.000000397,185.92247,84.26214,75.3212,88,52
1970-01-01 00:00:00.000000398,190.30696,84.732834,75.29901,88,53
1970-01-01 00:00:00.000000399,192.86876,85.1659,75.27393,88,54
1970-01-01 00:00:00.000000400,196.03096,85.43789,75.61053,88,55
1970-01-01 00:00:00.000000401,194.7494,85.26911,75.44657,88,56
1970-01-01 00:00:00.000000402,191.7756,85.20642,74.86882,88,57
1970-01-01 00:00:00.000000403,190.0564,85.03761,74.591034,88,58
1970-01-01 00:00:00.000000404,190.07127,84.80711,74.40201,88,59
1970-01-01 00:00:00.000000405,189.36615,84.6332,74.4402,88,60
1970-01-01 00:00:00.000000093,1.538287,100.0,100.0,89,10
1970-01-01 00:00:00.000000094,1.5389227,100.0,100.0,89,11
1970-01-01 00:00:00.000000095,1.333091,100.0,100.0,89,12
1970-01-01 00:00:00.000000096,1.0996163,100.0,100.0,89,13
1970-01-01 00:00:00.000000097,17.92055,100.0,100.0,89,14
1970-01-01 00:00:00.000000101,42.941364,72.39679,66.57407,92,10
1970-01-01 00:00:00.000000102,41.110535,72.56269,66.851845,92,11
1970-01-01 00:00:00.000000103,42.88925,72.45562,67.201965,92,12
1970-01-01 00:00:00.000000104,41.636593,72.846245,67.39104,92,13
1970-01-01 00:00:00.000000105,42.362576,73.05363,67.493256,92,14
1970-01-01 00:00:00.000000106,43.55354,72.94782,67.35223,92,15
1970-01-01 00:00:00.000000166,83.55968,84.70296,45.713737,93,10
1970-01-01 00:00:00.000000167,74.84554,84.783966,44.21586,93,11
1970-01-01 00:00:00.000000168,73.15122,84.95468,43.535885,93,12
1970-01-01 00:00:00.000000169,78.17435,85.049194,43.73939,93,13
1970-01-01 00:00:00.000000170,79.34374,86.22588,44.1165,93,14
1970-01-01 00:00:00.000000171,86.16389,87.776825,46.206593,93,15
1970-01-01 00:00:00.000000172,95.861664,89.456024,48.72685,93,16
1970-01-01 00:00:00.000000173,109.30597,89.49556,51.080242,93,17
1970-01-01 00:00:00.000000174,117.5688,88.81173,51.005013,93,18
1970-01-01 00:00:00.000000175,110.00858,87.22994,50.636578,93,19
1970-01-01 00:00:00.000000176,24.808727,79.01813,62.17979,93,20
1970-01-01 00:00:00.000000177,1.0068468,100.0,100.0,93,21
1970-01-01 00:00:00.000000178,0.231482,100.0,100.0,93,22
1970-01-01 00:00:00.000000179,0.231482,100.0,100.0,93,23
1970-01-01 00:00:00.000000180,0.27797288,100.0,100.0,93,24
1970-01-01 00:00:00.000000181,0.231482,100.0,100.0,93,25
1970-01-01 00:00:00.000000182,4.0224147,100.0,100.0,93,26
1970-01-01 00:00:00.000000183,34.132236,100.0,100.0,93,27
1970-01-01 00:00:00.000000114,88.75382,76.79689,75.57485,95,10
1970-01-01 00:00:00.000000115,94.698944,77.43345,75.65684,95,11
1970-01-01 00:00:00.000000116,83.59138,78.86767,76.02525,95,12
1970-01-01 00:00:00.000000117,86.50926,78.09992,76.409134,95,13
1970-01-01 00:00:00.000000118,81.36467,78.12307,76.72743,95,14
1970-01-01 00:00:00.000000119,90.71785,77.47011,76.648346,95,15
1970-01-01 00:00:00.000000120,91.39286,76.76216,76.84801,95,16
1970-01-01 00:00:00.000000121,89.29778,76.01756,76.91359,95,17
1970-01-01 00:00:00.000000122,77.8651,76.24998,76.89814,95,18
1970-01-01 00:00:00.000000183,112.11853,74.24673,62.17689,96,10
1970-01-01 00:00:00.000000184,115.748375,75.365555,62.81442,96,11
1970-01-01 00:00:00.000000185,112.2412,75.16203,63.418213,96,12
1970-01-01 00:00:00.000000186,116.7507,74.97975,63.96412,96,13
1970-01-01 00:00:00.000000187,119.784836,75.25753,64.72513,96,14
1970-01-01 00:00:00.000000188,119.72407,75.073296,65.055954,96,15
1970-01-01 00:00:00.000000189,119.56717,75.54303,65.54494,96,16
1970-01-01 00:00:00.000000190,118.172,75.37229,65.49575,96,17
1970-01-01 00:00:00.000000191,120.6294,75.0463,65.289345,96,18
1970-01-01 00:00:00.000000192,122.78754,75.912415,65.48225,96,19
1970-01-01 00:00:00.000000193,123.47483,75.44656,65.65297,96,20
1970-01-01 00:00:00.000000194,121.27617,74.632515,65.64525,96,21
1970-01-01 00:00:00.000000195,121.43657,73.60532,65.52565,96,22
1970-01-01 00:00:00.000000196,122.3496,72.2386,65.443665,96,23
1970-01-01 00:00:00.000000197,124.20313,72.14024,65.56327,96,24
1970-01-01 00:00:00.000000198,120.2952,73.543594,65.55846,96,25
1970-01-01 00:00:00.000000199,119.31797,74.167625,65.597984,96,26
1970-01-01 00:00:00.000000200,110.6321,74.19656,65.3067,96,27
1970-01-01 00:00:00.000000201,102.4357,73.84549,64.75888,96,28
1970-01-01 00:00:00.000000202,87.484024,72.85397,64.19174,96,29
1970-01-01 00:00:00.000000203,77.71208,70.37905,64.21587,96,30
1970-01-01 00:00:00.000000079,0.2310856,100.0,100.0,98,10
1970-01-01 00:00:00.000000080,0.231481,100.0,100.0,98,11
1970-01-01 00:00:00.000000081,0.23021148,100.0,100.0,98,12
1970-01-01 00:00:00.000000096,0.231482,100.0,100.0,99,10
1970-01-01 00:00:00.000000097,0.231482,100.0,100.0,99,11
1970-01-01 00:00:00.000000098,0.231482,100.0,100.0,99,12
1970-01-01 00:00:00.000000099,0.231482,100.0,100.0,99,13
1970-01-01 00:00:00.000000100,0.231482,100.0,100.0,99,14
1970-01-01 00:00:00.000000101,0.23102847,100.0,100.0,99,15
1970-01-01 00:00:00.000000340,135.17844,83.104744,57.063076,100,10
1970-01-01 00:00:00.000000341,127.353065,82.29456,56.97241,100,11
1970-01-01 00:00:00.000000342,130.0354,81.82389,57.194252,100,12
1970-01-01 00:00:00.000000343,119.464264,81.17477,57.087185,100,13
1970-01-01 00:00:00.000000344,118.4651,80.81597,57.37171,100,14
1970-01-01 00:00:00.000000345,112.398,80.56423,57.623447,100,15
1970-01-01 00:00:00.000000346,110.04774,79.44733,57.788387,100,16
1970-01-01 00:00:00.000000347,108.04477,77.99093,57.989956,100,17
1970-01-01 00:00:00.000000348,109.179535,76.37731,57.943672,100,18
1970-01-01 00:00:00.000000349,106.6433,76.36187,58.63523,100,19
1970-01-01 00:00:00.000000350,103.32655,76.3638,59.158955,100,20
1970-01-01 00:00:00.000000351,96.63863,75.88541,59.67881,100,21
1970-01-01 00:00:00.000000352,93.56123,75.35784,60.10609,100,22
1970-01-01 00:00:00.000000353,90.27307,74.72223,60.45814,100,23
1970-01-01 00:00:00.000000354,84.56756,74.41648,60.7774,100,24
1970-01-01 00:00:00.000000355,79.92665,73.84934,60.99247,100,25
1970-01-01 00:00:00.000000356,80.17928,75.16879,61.33102,100,26
1970-01-01 00:00:00.000000357,77.92133,73.68828,61.449642,100,27
1970-01-01 00:00:00.000000358,78.47418,73.20215,61.578896,100,28
1970-01-01 00:00:00.000000359,77.5294,72.18942,61.983997,100,29
1970-01-01 00:00:00.000000360,76.981674,71.820015,62.337,100,30
1970-01-01 00:00:00.000000361,77.88207,71.68499,62.776806,100,31
1970-01-01 00:00:00.000000362,78.53931,72.15663,63.351658,100,32
1970-01-01 00:00:00.000000363,79.21736,72.61574,64.01428,100,33
1970-01-01 00:00:00.000000364,80.652756,72.92921,64.51678,100,34
1970-01-01 00:00:00.000000365,80.26334,72.68325,64.903564,100,35
1970-01-01 00:00:00.000000366,81.884445,72.30902,65.47935,100,36
1970-01-01 00:00:00.000000367,78.55393,71.977234,65.51696,100,37
1970-01-01 00:00:00.000000368,79.19599,71.6734,65.82658,100,38
1970-01-01 00:00:00.000000369,78.828674,71.859566,65.93749,100,39
1970-01-01 00:00:00.000000370,71.78754,71.98399,66.33584,100,40
1970-01-01 00:00:00.000000371,75.715294,71.47183,66.60493,100,41
1970-01-01 00:00:00.000000372,78.51297,71.57793,66.55864,100,42
1970-01-01 00:00:00.000000373,80.557365,72.38041,66.93285,100,43
1970-01-01 00:00:00.000000374,76.66296,71.71005,67.267555,100,44
1970-01-01 00:00:00.000000375,74.55004,71.09472,67.28878,100,45
1970-01-01 00:00:00.000000376,68.42905,70.59221,67.04957,100,46
1970-01-01 00:00:00.000000377,58.790688,69.72028,66.8364,100,47
1970-01-01 00:00:00.000000378,46.29631,68.64873,66.36864,100,48
1970-01-01 00:00:00.000000379,39.76948,66.701385,65.6684,100,49
1970-01-01 00:00:00.000000380,44.43973,66.51909,65.515045,100,50
1970-01-01 00:00:00.000000381,26.623188,66.83546,66.39661,100,51
1970-01-01 00:00:00.000000382,0.34170675,99.456985,99.46373,100,52
1970-01-01 00:00:00.000000383,0.23092857,100.0,100.0,100,53
1970-01-01 00:00:00.000000384,0.231481,100.0,100.0,100,54
1970-01-01 00:00:00.000000385,0.2311776,100.0,100.0,100,55
1970-01-01 00:00:00.000000386,0.23017393,100.0,100.0,100,56
1970-01-01 00:00:00.000000387,0.23147286,100.0,100.0,100,57
1970-01-01 00:00:00.000000388,0.231481,100.0,100.0,100,58
1970-01-01 00:00:00.000000142,119.2163,83.916855,47.391003,101,10
1970-01-01 00:00:00.000000143,127.5818,84.728,49.258293,101,11
1970-01-01 00:00:00.000000144,133.52524,85.71371,51.42746,101,12
1970-01-01 00:00:00.000000145,140.3881,86.37731,52.949455,101,13
1970-01-01 00:00:00.000000146,149.07027,87.28878,54.236107,101,14
1970-01-01 00:00:00.000000147,157.01097,87.95718,55.763893,101,15
1970-01-01 00:00:00.000000148,162.37306,88.47416,57.00617,101,16
1970-01-01 00:00:00.000000149,163.57913,89.59395,58.25039,101,17
1970-01-01 00:00:00.000000150,161.69763,89.96241,59.610344,101,18
1970-01-01 00:00:00.000000151,163.70753,90.023155,60.32696,101,19
1970-01-01 00:00:00.000000152,163.6439,90.121544,60.79765,101,20
1970-01-01 00:00:00.000000153,166.07857,90.4996,61.200806,101,21
1970-01-01 00:00:00.000000154,165.3113,90.33371,61.652195,101,22
1970-01-01 00:00:00.000000155,165.62892,89.630875,61.656742,101,23
1970-01-01 00:00:00.000000187,164.855,79.45794,70.37132,103,10
1970-01-01 00:00:00.000000188,162.45576,79.37884,70.7012,103,11
1970-01-01 00:00:00.000000189,165.84523,79.56886,71.05807,103,12
1970-01-01 00:00:00.000000190,169.04634,79.81964,71.6898,103,13
1970-01-01 00:00:00.000000191,170.64343,79.98941,72.22512,103,14
1970-01-01 00:00:00.000000192,174.82187,80.00676,72.58583,103,15
1970-01-01 00:00:00.000000193,180.32837,80.9211,73.27834,103,16
1970-01-01 00:00:00.000000194,181.52046,80.71855,73.68828,103,17
1970-01-01 00:00:00.000000195,180.65154,81.030075,73.89661,103,18
1970-01-01 00:00:00.000000196,179.0765,81.24517,73.72205,103,19
1970-01-01 00:00:00.000000197,180.31244,81.26351,73.82718,103,20
1970-01-01 00:00:00.000000198,185.6489,81.57696,74.22453,103,21
1970-01-01 00:00:00.000000199,188.2905,82.085266,74.57368,103,22
1970-01-01 00:00:00.000000200,193.6827,82.97069,74.63732,103,23
1970-01-01 00:00:00.000000201,191.87936,82.88099,75.10225,103,24
1970-01-01 00:00:00.000000202,194.47966,82.6466,75.23631,103,25
1970-01-01 00:00:00.000000203,194.14774,82.95428,74.85627,103,26
1970-01-01 00:00:00.000000204,187.45726,83.238815,74.987465,103,27
1970-01-01 00:00:00.000000205,186.53693,83.04012,74.762726,103,28
1970-01-01 00:00:00.000000206,184.57857,82.571365,74.85531,103,29
1970-01-01 00:00:00.000000207,189.89493,82.5077,74.80032,103,30
1970-01-01 00:00:00.000000208,193.61983,82.893524,75.03665,103,31
1970-01-01 00:00:00.000000080,0.2248266,100.0,100.0,104,10
1970-01-01 00:00:00.000000081,0.22323063,100.0,100.0,104,11
1970-01-01 00:00:00.000000082,0.2185657,100.0,100.0,104,12
1970-01-01 00:00:00.000000190,188.45934,93.174194,61.114975,105,10
1970-01-01 00:00:00.000000191,201.53146,93.85321,62.818287,105,11
1970-01-01 00:00:00.000000192,208.37886,93.18288,64.19174,105,12
1970-01-01 00:00:00.000000193,205.52603,95.04051,63.50019,105,13
1970-01-01 00:00:00.000000194,215.87907,93.87251,63.930374,105,14
1970-01-01 00:00:00.000000195,212.965,94.185,63.939045,105,15
1970-01-01 00:00:00.000000196,207.59396,94.360504,65.25656,105,16
1970-01-01 00:00:00.000000197,207.3975,94.20428,65.41474,105,17
1970-01-01 00:00:00.000000198,205.2047,93.98343,63.74613,105,18
1970-01-01 00:00:00.000000199,207.24797,94.0953,64.02296,105,19
1970-01-01 00:00:00.000000200,216.8502,94.42806,64.494606,105,20
1970-01-01 00:00:00.000000201,226.51564,95.50155,66.055176,105,21
1970-01-01 00:00:00.000000202,238.939,96.03301,67.839516,105,22
1970-01-01 00:00:00.000000203,243.9015,96.22781,67.6196,105,23
1970-01-01 00:00:00.000000204,221.37404,95.83045,66.62038,105,24
1970-01-01 00:00:00.000000205,205.24103,94.73573,66.31655,105,25
1970-01-01 00:00:00.000000206,192.79803,93.83295,65.800545,105,26
1970-01-01 00:00:00.000000207,190.5517,93.51947,64.144485,105,27
1970-01-01 00:00:00.000000208,184.7769,90.87286,62.952354,105,28
1970-01-01 00:00:00.000000209,177.87897,90.21702,59.990353,105,29
1970-01-01 00:00:00.000000210,157.74037,89.04321,57.857838,105,30
1970-01-01 00:00:00.000000211,127.08821,88.8966,56.87982,105,31
1970-01-01 00:00:00.000000281,189.7318,78.487656,57.27527,106,10
1970-01-01 00:00:00.000000282,190.13434,78.40278,57.487465,106,11
1970-01-01 00:00:00.000000283,187.66234,78.33333,57.21354,106,12
1970-01-01 00:00:00.000000284,186.5815,78.24942,57.02354,106,13
1970-01-01 00:00:00.000000285,186.6479,78.13368,56.819065,106,14
1970-01-01 00:00:00.000000286,185.565,78.3613,56.76119,106,15
1970-01-01 00:00:00.000000287,185.60683,78.197334,56.742855,106,16
1970-01-01 00:00:00.000000288,185.13403,78.2446,56.878864,106,17
1970-01-01 00:00:00.000000289,184.757,77.99671,56.606865,106,18
1970-01-01 00:00:00.000000290,181.4127,77.79897,56.474735,106,19
1970-01-01 00:00:00.000000291,179.1889,77.85976,55.99827,106,20
1970-01-01 00:00:00.000000292,177.55757,77.638885,56.02623,106,21
1970-01-01 00:00:00.000000293,174.64497,77.454666,56.032024,106,22
1970-01-01 00:00:00.000000294,174.47377,77.38233,55.58063,106,23
1970-01-01 00:00:00.000000295,173.4576,77.37751,55.36072,106,24
1970-01-01 00:00:00.000000296,170.2027,77.28394,55.12442,106,25
1970-01-01 00:00:00.000000297,170.55096,77.180756,54.828316,106,26
1970-01-01 00:00:00.000000298,162.99646,76.97241,54.663383,106,27
1970-01-01 00:00:00.000000299,162.98093,76.83161,54.10204,106,28
1970-01-01 00:00:00.000000300,160.16133,76.56152,53.93421,106,29
1970-01-01 00:00:00.000000301,160.30724,76.470856,53.76157,106,30
1970-01-01 00:00:00.000000302,157.54544,76.54707,53.35552,106,31
1970-01-01 00:00:00.000000303,154.78633,76.2037,53.302475,106,32
1970-01-01 00:00:00.000000304,152.16794,76.095665,52.873272,106,33
1970-01-01 00:00:00.000000305,150.04184,76.08023,52.166286,106,34
1970-01-01 00:00:00.000000306,147.25577,75.95871,52.282986,106,35
1970-01-01 00:00:00.000000307,146.19414,75.89891,51.956013,106,36
1970-01-01 00:00:00.000000308,143.5176,75.87576,51.445793,106,37
1970-01-01 00:00:00.000000309,142.8368,75.41378,51.21046,106,38
1970-01-01 00:00:00.000000310,127.79041,74.704865,52.399693,106,39
1970-01-01 00:00:00.000000311,26.057444,80.675156,72.9292,106,40
1970-01-01 00:00:00.000000312,0.23101267,100.0,100.0,106,41
1970-01-01 00:00:00.000000313,0.2314064,100.0,100.0,106,42
1970-01-01 00:00:00.000000314,0.23107126,100.0,100.0,106,43
1970-01-01 00:00:00.000000315,0.231481,100.0,100.0,106,44
1970-01-01 00:00:00.000000316,0.231481,100.0,100.0,106,45
1970-01-01 00:00:00.000000317,0.2310519,100.0,100.0,106,46
1970-01-01 00:00:00.000000318,0.231481,100.0,100.0,106,47
1970-01-01 00:00:00.000000083,0.231481,100.0,100.0,107,10
1970-01-01 00:00:00.000000084,0.23092787,100.0,100.0,107,11
1970-01-01 00:00:00.000000085,20.902212,100.0,100.0,107,12
1970-01-01 00:00:00.000000213,203.005,96.00599,63.78761,108,10
1970-01-01 00:00:00.000000214,202.8289,96.03686,64.13002,108,11
1970-01-01 00:00:00.000000215,201.38246,95.97995,64.13195,108,12
1970-01-01 00:00:00.000000216,202.52594,95.95199,64.00753,108,13
1970-01-01 00:00:00.000000217,200.81897,95.95681,64.06057,108,14
1970-01-01 00:00:00.000000218,200.5877,96.04265,64.39333,108,15
1970-01-01 00:00:00.000000219,203.29607,96.0822,64.555374,108,16
1970-01-01 00:00:00.000000220,198.64796,95.990555,64.953705,108,17
1970-01-01 00:00:00.000000221,197.94507,95.94716,64.6441,108,18
1970-01-01 00:00:00.000000222,200.78073,95.8883,64.5737,108,19
1970-01-01 00:00:00.000000223,203.71753,95.89216,64.84376,108,20
1970-01-01 00:00:00.000000224,202.93333,95.951965,65.25752,108,21
1970-01-01 00:00:00.000000225,207.1594,96.11692,65.49286,108,22
1970-01-01 00:00:00.000000226,208.29536,96.11789,65.8478,108,23
1970-01-01 00:00:00.000000227,208.61057,96.102455,65.58931,108,24
1970-01-01 00:00:00.000000228,207.40207,96.0629,65.41281,108,25
1970-01-01 00:00:00.000000229,206.0192,96.39371,66.06385,108,26
1970-01-01 00:00:00.000000230,212.39673,96.44481,66.74574,108,27
1970-01-01 00:00:00.000000231,217.26703,96.53258,67.199066,108,28
1970-01-01 00:00:00.000000232,219.7772,96.55091,67.95911,108,29
1970-01-01 00:00:00.000000233,223.90367,96.576,68.606285,108,30
1970-01-01 00:00:00.000000234,227.3663,96.58758,69.213936,108,31
1970-01-01 00:00:00.000000235,233.0013,96.73607,69.7415,108,32
1970-01-01 00:00:00.000000236,237.3121,97.0351,70.47744,108,33
1970-01-01 00:00:00.000000237,241.65576,97.12192,70.96645,108,34
1970-01-01 00:00:00.000000238,250.21867,97.12256,71.36702,108,35
1970-01-01 00:00:00.000000083,199.8313,96.424576,68.2253,109,10
1970-01-01 00:00:00.000000084,200.35344,96.18346,68.64679,109,11
1970-01-01 00:00:00.000000085,118.41496,98.78273,89.599304,109,12
1970-01-01 00:00:00.000000505,141.57657,86.239395,74.10301,110,10
1970-01-01 00:00:00.000000506,143.95013,86.82776,74.207184,110,11
1970-01-01 00:00:00.000000507,147.33966,87.38908,74.22744,110,12
1970-01-01 00:00:00.000000508,148.28386,87.760445,74.57465,110,13
1970-01-01 00:00:00.000000509,154.29187,88.29959,74.87171,110,14
1970-01-01 00:00:00.000000510,157.39734,88.919754,75.13022,110,15
1970-01-01 00:00:00.000000511,162.02356,89.764656,75.29611,110,16
1970-01-01 00:00:00.000000512,165.3797,90.42341,75.71275,110,17
1970-01-01 00:00:00.000000513,169.44907,90.96162,75.93268,110,18
1970-01-01 00:00:00.000000514,174.94443,92.020645,76.12075,110,19
1970-01-01 00:00:00.000000515,179.89354,92.90413,76.25867,110,20
1970-01-01 00:00:00.000000516,183.19583,93.43075,76.639656,110,21
1970-01-01 00:00:00.000000517,181.90497,93.5648,76.53645,110,22
1970-01-01 00:00:00.000000518,175.42673,93.00445,76.160286,110,23
1970-01-01 00:00:00.000000519,177.2545,92.265625,75.39931,110,24
1970-01-01 00:00:00.000000520,173.5529,91.803604,74.98843,110,25
1970-01-01 00:00:00.000000521,170.88797,91.15452,74.64505,110,26
1970-01-01 00:00:00.000000522,168.87013,90.67032,74.09724,110,27
1970-01-01 00:00:00.000000523,168.2052,90.21025,73.51465,110,28
1970-01-01 00:00:00.000000524,171.76714,90.147575,73.15199,110,29
1970-01-01 00:00:00.000000525,169.65247,90.00386,72.79225,110,30
1970-01-01 00:00:00.000000526,170.81866,89.75019,72.423805,110,31
1970-01-01 00:00:00.000000527,177.1012,91.221054,72.39584,110,32
1970-01-01 00:00:00.000000528,180.52283,92.13349,72.63021,110,33
1970-01-01 00:00:00.000000529,187.29294,92.58103,72.59741,110,34
1970-01-01 00:00:00.000000530,191.7845,92.6302,72.66975,110,35
1970-01-01 00:00:00.000000531,188.64366,92.121895,72.21355,110,36
1970-01-01 00:00:00.000000532,184.45796,91.66858,71.130394,110,37
1970-01-01 00:00:00.000000533,179.83366,91.82388,70.73304,110,38
1970-01-01 00:00:00.000000534,179.76744,91.46893,70.002884,110,39
1970-01-01 00:00:00.000000535,177.82323,91.10435,69.46953,110,40
