sequence_index,second_chamber_filling,block_idx,fcst_origin
1970-01-01 00:00:00.000000032,73.16069,197,26
1970-01-01 00:00:00.000000028,72.914734,197,27
1970-01-01 00:00:00.000000029,72.893524,197,27
1970-01-01 00:00:00.000000030,72.86266,197,27
1970-01-01 00:00:00.000000031,72.65721,197,27
1970-01-01 00:00:00.000000032,73.16069,197,27
1970-01-01 00:00:00.000000033,73.89468,197,27
1970-01-01 00:00:00.000000029,72.893524,197,28
1970-01-01 00:00:00.000000030,72.86266,197,28
1970-01-01 00:00:00.000000031,72.65721,197,28
1970-01-01 00:00:00.000000032,73.16069,197,28
1970-01-01 00:00:00.000000033,73.89468,197,28
1970-01-01 00:00:00.000000034,74.07986,197,28
1970-01-01 00:00:00.000000030,72.86266,197,29
1970-01-01 00:00:00.000000031,72.65721,197,29
1970-01-01 00:00:00.000000032,73.16069,197,29
1970-01-01 00:00:00.000000033,73.89468,197,29
1970-01-01 00:00:00.000000034,74.07986,197,29
1970-01-01 00:00:00.000000035,73.925545,197,29
1970-01-01 00:00:00.000000031,72.65721,197,30
1970-01-01 00:00:00.000000032,73.16069,197,30
1970-01-01 00:00:00.000000033,73.89468,197,30
1970-01-01 00:00:00.000000034,74.07986,197,30
1970-01-01 00:00:00.000000035,73.925545,197,30
1970-01-01 00:00:00.000000036,73.98341,197,30
1970-01-01 00:00:00.000000032,73.16069,197,31
1970-01-01 00:00:00.000000033,73.89468,197,31
1970-01-01 00:00:00.000000034,74.07986,197,31
1970-01-01 00:00:00.000000035,73.925545,197,31
1970-01-01 00:00:00.000000036,73.98341,197,31
1970-01-01 00:00:00.000000037,74.271805,197,31
1970-01-01 00:00:00.000000033,73.89468,197,32
1970-01-01 00:00:00.000000034,74.07986,197,32
1970-01-01 00:00:00.000000035,73.925545,197,32
1970-01-01 00:00:00.000000036,73.98341,197,32
1970-01-01 00:00:00.000000037,74.271805,197,32
1970-01-01 00:00:00.000000038,74.61997,197,32
1970-01-01 00:00:00.000000034,74.07986,197,33
1970-01-01 00:00:00.000000035,73.925545,197,33
1970-01-01 00:00:00.000000036,73.98341,197,33
1970-01-01 00:00:00.000000037,74.271805,197,33
1970-01-01 00:00:00.000000038,74.61997,197,33
1970-01-01 00:00:00.000000039,74.70678,197,33
1970-01-01 00:00:00.000000035,73.925545,197,34
1970-01-01 00:00:00.000000036,73.98341,197,34
1970-01-01 00:00:00.000000037,74.271805,197,34
1970-01-01 00:00:00.000000038,74.61997,197,34
1970-01-01 00:00:00.000000039,74.70678,197,34
1970-01-01 00:00:00.000000040,74.86593,197,34
1970-01-01 00:00:00.000000036,73.98341,197,35
1970-01-01 00:00:00.000000037,74.271805,197,35
1970-01-01 00:00:00.000000038,74.61997,197,35
1970-01-01 00:00:00.000000039,74.70678,197,35
1970-01-01 00:00:00.000000040,74.86593,197,35
1970-01-01 00:00:00.000000041,75.05981,197,35
1970-01-01 00:00:00.000000037,74.271805,197,36
1970-01-01 00:00:00.000000038,74.61997,197,36
1970-01-01 00:00:00.000000039,74.70678,197,36
1970-01-01 00:00:00.000000040,74.86593,197,36
1970-01-01 00:00:00.000000041,75.05981,197,36
1970-01-01 00:00:00.000000042,75.22571,197,36
1970-01-01 00:00:00.000000038,74.61997,197,37
1970-01-01 00:00:00.000000039,74.70678,197,37
1970-01-01 00:00:00.000000040,74.86593,197,37
1970-01-01 00:00:00.000000041,75.05981,197,37
1970-01-01 00:00:00.000000042,75.22571,197,37
1970-01-01 00:00:00.000000043,75.47743,197,37
1970-01-01 00:00:00.000000039,74.70678,197,38
1970-01-01 00:00:00.000000040,74.86593,197,38
1970-01-01 00:00:00.000000041,75.05981,197,38
1970-01-01 00:00:00.000000042,75.22571,197,38
1970-01-01 00:00:00.000000043,75.47743,197,38
1970-01-01 00:00:00.000000044,75.48032,197,38
1970-01-01 00:00:00.000000040,74.86593,197,39
1970-01-01 00:00:00.000000041,75.05981,197,39
1970-01-01 00:00:00.000000042,75.22571,197,39
1970-01-01 00:00:00.000000043,75.47743,197,39
1970-01-01 00:00:00.000000044,75.48032,197,39
1970-01-01 00:00:00.000000045,75.83912,197,39
1970-01-01 00:00:00.000000041,75.05981,197,40
1970-01-01 00:00:00.000000042,75.22571,197,40
1970-01-01 00:00:00.000000043,75.47743,197,40
1970-01-01 00:00:00.000000044,75.48032,197,40
1970-01-01 00:00:00.000000045,75.83912,197,40
1970-01-01 00:00:00.000000046,75.94328,197,40
1970-01-01 00:00:00.000000042,75.22571,197,41
1970-01-01 00:00:00.000000043,75.47743,197,41
1970-01-01 00:00:00.000000044,75.48032,197,41
1970-01-01 00:00:00.000000045,75.83912,197,41
1970-01-01 00:00:00.000000046,75.94328,197,41
1970-01-01 00:00:00.000000047,75.96644,197,41
1970-01-01 00:00:00.000000043,75.47743,197,42
1970-01-01 00:00:00.000000044,75.48032,197,42
1970-01-01 00:00:00.000000045,75.83912,197,42
1970-01-01 00:00:00.000000046,75.94328,197,42
1970-01-01 00:00:00.000000047,75.96644,197,42
1970-01-01 00:00:00.000000048,75.92689,197,42
1970-01-01 00:00:00.000000044,75.48032,197,43
1970-01-01 00:00:00.000000045,75.83912,197,43
1970-01-01 00:00:00.000000046,75.94328,197,43
1970-01-01 00:00:00.000000047,75.96644,197,43
1970-01-01 00:00:00.000000048,75.92689,197,43
1970-01-01 00:00:00.000000049,75.79282,197,43
1970-01-01 00:00:00.000000045,75.83912,197,44
1970-01-01 00:00:00.000000046,75.94328,197,44
1970-01-01 00:00:00.000000047,75.96644,197,44
1970-01-01 00:00:00.000000048,75.92689,197,44
1970-01-01 00:00:00.000000049,75.79282,197,44
1970-01-01 00:00:00.000000050,75.90856,197,44
1970-01-01 00:00:00.000000046,75.94328,197,45
1970-01-01 00:00:00.000000047,75.96644,197,45
1970-01-01 00:00:00.000000048,75.92689,197,45
1970-01-01 00:00:00.000000049,75.79282,197,45
1970-01-01 00:00:00.000000050,75.90856,197,45
1970-01-01 00:00:00.000000051,76.021416,197,45
1970-01-01 00:00:00.000000047,75.96644,197,46
1970-01-01 00:00:00.000000048,75.92689,197,46
1970-01-01 00:00:00.000000049,75.79282,197,46
1970-01-01 00:00:00.000000050,75.90856,197,46
1970-01-01 00:00:00.000000051,76.021416,197,46
1970-01-01 00:00:00.000000052,76.03105,197,46
1970-01-01 00:00:00.000000048,75.92689,197,47
1970-01-01 00:00:00.000000049,75.79282,197,47
1970-01-01 00:00:00.000000050,75.90856,197,47
1970-01-01 00:00:00.000000051,76.021416,197,47
1970-01-01 00:00:00.000000052,76.03105,197,47
1970-01-01 00:00:00.000000053,75.97897,197,47
1970-01-01 00:00:00.000000049,75.79282,197,48
1970-01-01 00:00:00.000000050,75.90856,197,48
1970-01-01 00:00:00.000000051,76.021416,197,48
1970-01-01 00:00:00.000000052,76.03105,197,48
1970-01-01 00:00:00.000000053,75.97897,197,48
1970-01-01 00:00:00.000000054,75.717606,197,48
1970-01-01 00:00:00.000000050,75.90856,197,49
1970-01-01 00:00:00.000000051,76.021416,197,49
1970-01-01 00:00:00.000000052,76.03105,197,49
1970-01-01 00:00:00.000000053,75.97897,197,49
1970-01-01 00:00:00.000000054,75.717606,197,49
1970-01-01 00:00:00.000000055,75.44659,197,49
1970-01-01 00:00:00.000000051,76.021416,197,50
1970-01-01 00:00:00.000000052,76.03105,197,50
1970-01-01 00:00:00.000000053,75.97897,197,50
1970-01-01 00:00:00.000000054,75.717606,197,50
1970-01-01 00:00:00.000000055,75.44659,197,50
1970-01-01 00:00:00.000000056,75.10997,197,50
1970-01-01 00:00:00.000000052,76.03105,197,51
1970-01-01 00:00:00.000000053,75.97897,197,51
1970-01-01 00:00:00.000000054,75.717606,197,51
1970-01-01 00:00:00.000000055,75.44659,197,51
1970-01-01 00:00:00.000000056,75.10997,197,51
1970-01-01 00:00:00.000000057,75.04244,197,51
1970-01-01 00:00:00.000000053,75.97897,197,52
1970-01-01 00:00:00.000000054,75.717606,197,52
1970-01-01 00:00:00.000000055,75.44659,197,52
1970-01-01 00:00:00.000000056,75.10997,197,52
1970-01-01 00:00:00.000000057,75.04244,197,52
1970-01-01 00:00:00.000000058,74.80806,197,52
1970-01-01 00:00:00.000000054,75.717606,197,53
1970-01-01 00:00:00.000000055,75.44659,197,53
1970-01-01 00:00:00.000000056,75.10997,197,53
1970-01-01 00:00:00.000000057,75.04244,197,53
1970-01-01 00:00:00.000000058,74.80806,197,53
1970-01-01 00:00:00.000000059,74.55151,197,53
1970-01-01 00:00:00.000000055,75.44659,197,54
1970-01-01 00:00:00.000000056,75.10997,197,54
1970-01-01 00:00:00.000000057,75.04244,197,54
1970-01-01 00:00:00.000000058,74.80806,197,54
1970-01-01 00:00:00.000000059,74.55151,197,54
1970-01-01 00:00:00.000000060,74.426125,197,54
1970-01-01 00:00:00.000000004,73.99402,198,3
1970-01-01 00:00:00.000000005,74.32967,198,3
1970-01-01 00:00:00.000000006,74.70774,198,3
1970-01-01 00:00:00.000000007,75.05402,198,3
1970-01-01 00:00:00.000000008,74.817696,198,3
1970-01-01 00:00:00.000000009,74.68942,198,3
1970-01-01 00:00:00.000000005,74.32967,198,4
1970-01-01 00:00:00.000000006,74.70774,198,4
1970-01-01 00:00:00.000000007,75.05402,198,4
1970-01-01 00:00:00.000000008,74.817696,198,4
1970-01-01 00:00:00.000000009,74.68942,198,4
1970-01-01 00:00:00.000000010,74.51292,198,4
1970-01-01 00:00:00.000000006,74.70774,198,5
1970-01-01 00:00:00.000000007,75.05402,198,5
1970-01-01 00:00:00.000000008,74.817696,198,5
1970-01-01 00:00:00.000000009,74.68942,198,5
1970-01-01 00:00:00.000000010,74.51292,198,5
1970-01-01 00:00:00.000000011,74.665306,198,5
1970-01-01 00:00:00.000000007,75.05402,198,6
1970-01-01 00:00:00.000000008,74.817696,198,6
