sequence_index,return,block_idx,fcst_origin
1970-01-01 00:00:00.000000038,60.39426,83,32
1970-01-01 00:00:00.000000034,56.685314,83,33
1970-01-01 00:00:00.000000035,60.874447,83,33
1970-01-01 00:00:00.000000036,59.15588,83,33
1970-01-01 00:00:00.000000037,58.90726,83,33
1970-01-01 00:00:00.000000038,60.39426,83,33
1970-01-01 00:00:00.000000039,58.795815,83,33
1970-01-01 00:00:00.000000035,60.874447,83,34
1970-01-01 00:00:00.000000036,59.15588,83,34
1970-01-01 00:00:00.000000037,58.90726,83,34
1970-01-01 00:00:00.000000038,60.39426,83,34
1970-01-01 00:00:00.000000039,58.795815,83,34
1970-01-01 00:00:00.000000040,61.92108,83,34
1970-01-01 00:00:00.000000036,59.15588,83,35
1970-01-01 00:00:00.000000037,58.90726,83,35
1970-01-01 00:00:00.000000038,60.39426,83,35
1970-01-01 00:00:00.000000039,58.795815,83,35
1970-01-01 00:00:00.000000040,61.92108,83,35
1970-01-01 00:00:00.000000041,62.299667,83,35
1970-01-01 00:00:00.000000037,58.90726,83,36
1970-01-01 00:00:00.000000038,60.39426,83,36
1970-01-01 00:00:00.000000039,58.795815,83,36
1970-01-01 00:00:00.000000040,61.92108,83,36
1970-01-01 00:00:00.000000041,62.299667,83,36
1970-01-01 00:00:00.000000042,61.97294,83,36
1970-01-01 00:00:00.000000038,60.39426,83,37
1970-01-01 00:00:00.000000039,58.795815,83,37
1970-01-01 00:00:00.000000040,61.92108,83,37
1970-01-01 00:00:00.000000041,62.299667,83,37
1970-01-01 00:00:00.000000042,61.97294,83,37
1970-01-01 00:00:00.000000043,61.791332,83,37
1970-01-01 00:00:00.000000039,58.795815,83,38
1970-01-01 00:00:00.000000040,61.92108,83,38
1970-01-01 00:00:00.000000041,62.299667,83,38
1970-01-01 00:00:00.000000042,61.97294,83,38
1970-01-01 00:00:00.000000043,61.791332,83,38
1970-01-01 00:00:00.000000044,60.525574,83,38
1970-01-01 00:00:00.000000040,61.92108,83,39
1970-01-01 00:00:00.000000041,62.299667,83,39
1970-01-01 00:00:00.000000042,61.97294,83,39
1970-01-01 00:00:00.000000043,61.791332,83,39
1970-01-01 00:00:00.000000044,60.525574,83,39
1970-01-01 00:00:00.000000045,54.172245,83,39
1970-01-01 00:00:00.000000041,62.299667,83,40
1970-01-01 00:00:00.000000042,61.97294,83,40
1970-01-01 00:00:00.000000043,61.791332,83,40
1970-01-01 00:00:00.000000044,60.525574,83,40
1970-01-01 00:00:00.000000045,54.172245,83,40
1970-01-01 00:00:00.000000046,54.767048,83,40
1970-01-01 00:00:00.000000042,61.97294,83,41
1970-01-01 00:00:00.000000043,61.791332,83,41
1970-01-01 00:00:00.000000044,60.525574,83,41
1970-01-01 00:00:00.000000045,54.172245,83,41
1970-01-01 00:00:00.000000046,54.767048,83,41
1970-01-01 00:00:00.000000047,57.72333,83,41
1970-01-01 00:00:00.000000043,61.791332,83,42
1970-01-01 00:00:00.000000044,60.525574,83,42
1970-01-01 00:00:00.000000045,54.172245,83,42
1970-01-01 00:00:00.000000046,54.767048,83,42
1970-01-01 00:00:00.000000047,57.72333,83,42
1970-01-01 00:00:00.000000048,59.33582,83,42
1970-01-01 00:00:00.000000044,60.525574,83,43
1970-01-01 00:00:00.000000045,54.172245,83,43
1970-01-01 00:00:00.000000046,54.767048,83,43
1970-01-01 00:00:00.000000047,57.72333,83,43
1970-01-01 00:00:00.000000048,59.33582,83,43
1970-01-01 00:00:00.000000049,57.33066,83,43
1970-01-01 00:00:00.000000045,54.172245,83,44
1970-01-01 00:00:00.000000046,54.767048,83,44
1970-01-01 00:00:00.000000047,57.72333,83,44
1970-01-01 00:00:00.000000048,59.33582,83,44
1970-01-01 00:00:00.000000049,57.33066,83,44
1970-01-01 00:00:00.000000050,54.92888,83,44
1970-01-01 00:00:00.000000046,54.767048,83,45
1970-01-01 00:00:00.000000047,57.72333,83,45
1970-01-01 00:00:00.000000048,59.33582,83,45
1970-01-01 00:00:00.000000049,57.33066,83,45
1970-01-01 00:00:00.000000050,54.92888,83,45
1970-01-01 00:00:00.000000051,56.623028,83,45
1970-01-01 00:00:00.000000047,57.72333,83,46
1970-01-01 00:00:00.000000048,59.33582,83,46
1970-01-01 00:00:00.000000049,57.33066,83,46
1970-01-01 00:00:00.000000050,54.92888,83,46
1970-01-01 00:00:00.000000051,56.623028,83,46
1970-01-01 00:00:00.000000052,56.24259,83,46
1970-01-01 00:00:00.000000048,59.33582,83,47
1970-01-01 00:00:00.000000049,57.33066,83,47
1970-01-01 00:00:00.000000050,54.92888,83,47
1970-01-01 00:00:00.000000051,56.623028,83,47
1970-01-01 00:00:00.000000052,56.24259,83,47
1970-01-01 00:00:00.000000053,61.90978,83,47
1970-01-01 00:00:00.000000049,57.33066,83,48
1970-01-01 00:00:00.000000050,54.92888,83,48
1970-01-01 00:00:00.000000051,56.623028,83,48
1970-01-01 00:00:00.000000052,56.24259,83,48
1970-01-01 00:00:00.000000053,61.90978,83,48
1970-01-01 00:00:00.000000054,62.18258,83,48
1970-01-01 00:00:00.000000050,54.92888,83,49
1970-01-01 00:00:00.000000051,56.623028,83,49
1970-01-01 00:00:00.000000052,56.24259,83,49
