sequence_index,gran1_blain,block_idx,fcst_origin
1970-01-01 00:00:00.000000155,3539.9854,85,149
1970-01-01 00:00:00.000000151,3597.232,85,150
1970-01-01 00:00:00.000000152,3579.2947,85,150
1970-01-01 00:00:00.000000153,3574.6946,85,150
1970-01-01 00:00:00.000000154,3556.304,85,150
1970-01-01 00:00:00.000000155,3539.9854,85,150
1970-01-01 00:00:00.000000156,3537.1667,85,150
1970-01-01 00:00:00.000000152,3579.2947,85,151
1970-01-01 00:00:00.000000153,3574.6946,85,151
1970-01-01 00:00:00.000000154,3556.304,85,151
1970-01-01 00:00:00.000000155,3539.9854,85,151
1970-01-01 00:00:00.000000156,3537.1667,85,151
1970-01-01 00:00:00.000000157,3533.976,85,151
1970-01-01 00:00:00.000000153,3574.6946,85,152
1970-01-01 00:00:00.000000154,3556.304,85,152
1970-01-01 00:00:00.000000155,3539.9854,85,152
1970-01-01 00:00:00.000000156,3537.1667,85,152
1970-01-01 00:00:00.000000157,3533.976,85,152
1970-01-01 00:00:00.000000158,3526.1133,85,152
1970-01-01 00:00:00.000000154,3556.304,85,153
1970-01-01 00:00:00.000000155,3539.9854,85,153
1970-01-01 00:00:00.000000156,3537.1667,85,153
1970-01-01 00:00:00.000000157,3533.976,85,153
1970-01-01 00:00:00.000000158,3526.1133,85,153
1970-01-01 00:00:00.000000159,3525.3447,85,153
1970-01-01 00:00:00.000000155,3539.9854,85,154
1970-01-01 00:00:00.000000156,3537.1667,85,154
1970-01-01 00:00:00.000000157,3533.976,85,154
1970-01-01 00:00:00.000000158,3526.1133,85,154
1970-01-01 00:00:00.000000159,3525.3447,85,154
1970-01-01 00:00:00.000000160,3515.3748,85,154
1970-01-01 00:00:00.000000156,3537.1667,85,155
1970-01-01 00:00:00.000000157,3533.976,85,155
1970-01-01 00:00:00.000000158,3526.1133,85,155
1970-01-01 00:00:00.000000159,3525.3447,85,155
1970-01-01 00:00:00.000000160,3515.3748,85,155
1970-01-01 00:00:00.000000161,3498.6133,85,155
1970-01-01 00:00:00.000000157,3533.976,85,156
1970-01-01 00:00:00.000000158,3526.1133,85,156
1970-01-01 00:00:00.000000159,3525.3447,85,156
1970-01-01 00:00:00.000000160,3515.3748,85,156
1970-01-01 00:00:00.000000161,3498.6133,85,156
1970-01-01 00:00:00.000000162,3495.5847,85,156
1970-01-01 00:00:00.000000158,3526.1133,85,157
1970-01-01 00:00:00.000000159,3525.3447,85,157
1970-01-01 00:00:00.000000160,3515.3748,85,157
1970-01-01 00:00:00.000000161,3498.6133,85,157
1970-01-01 00:00:00.000000162,3495.5847,85,157
1970-01-01 00:00:00.000000163,3481.1106,85,157
1970-01-01 00:00:00.000000159,3525.3447,85,158
1970-01-01 00:00:00.000000160,3515.3748,85,158
1970-01-01 00:00:00.000000161,3498.6133,85,158
1970-01-01 00:00:00.000000162,3495.5847,85,158
1970-01-01 00:00:00.000000163,3481.1106,85,158
1970-01-01 00:00:00.000000164,3484.9473,85,158
1970-01-01 00:00:00.000000160,3515.3748,85,159
1970-01-01 00:00:00.000000161,3498.6133,85,159
1970-01-01 00:00:00.000000162,3495.5847,85,159
1970-01-01 00:00:00.000000163,3481.1106,85,159
1970-01-01 00:00:00.000000164,3484.9473,85,159
1970-01-01 00:00:00.000000165,3491.4133,85,159
1970-01-01 00:00:00.000000161,3498.6133,85,160
1970-01-01 00:00:00.000000162,3495.5847,85,160
1970-01-01 00:00:00.000000163,3481.1106,85,160
1970-01-01 00:00:00.000000164,3484.9473,85,160
1970-01-01 00:00:00.000000165,3491.4133,85,160
1970-01-01 00:00:00.000000166,3488.0312,85,160
1970-01-01 00:00:00.000000162,3495.5847,85,161
1970-01-01 00:00:00.000000163,3481.1106,85,161
1970-01-01 00:00:00.000000164,3484.9473,85,161
1970-01-01 00:00:00.000000165,3491.4133,85,161
1970-01-01 00:00:00.000000166,3488.0312,85,161
1970-01-01 00:00:00.000000167,3499.1353,85,161
1970-01-01 00:00:00.000000163,3481.1106,85,162
1970-01-01 00:00:00.000000164,3484.9473,85,162
1970-01-01 00:00:00.000000165,3491.4133,85,162
1970-01-01 00:00:00.000000166,3488.0312,85,162
1970-01-01 00:00:00.000000167,3499.1353,85,162
1970-01-01 00:00:00.000000168,3499.7507,85,162
1970-01-01 00:00:00.000000164,3484.9473,85,163
1970-01-01 00:00:00.000000165,3491.4133,85,163
1970-01-01 00:00:00.000000166,3488.0312,85,163
1970-01-01 00:00:00.000000167,3499.1353,85,163
1970-01-01 00:00:00.000000168,3499.7507,85,163
1970-01-01 00:00:00.000000169,3489.6968,85,163
1970-01-01 00:00:00.000000165,3491.4133,85,164
1970-01-01 00:00:00.000000166,3488.0312,85,164
1970-01-01 00:00:00.000000167,3499.1353,85,164
1970-01-01 00:00:00.000000168,3499.7507,85,164
1970-01-01 00:00:00.000000169,3489.6968,85,164
1970-01-01 00:00:00.000000170,3511.9734,85,164
1970-01-01 00:00:00.000000166,3488.0312,85,165
1970-01-01 00:00:00.000000167,3499.1353,85,165
1970-01-01 00:00:00.000000168,3499.7507,85,165
1970-01-01 00:00:00.000000169,3489.6968,85,165
1970-01-01 00:00:00.000000170,3511.9734,85,165
1970-01-01 00:00:00.000000171,3517.9368,85,165
1970-01-01 00:00:00.000000167,3499.1353,85,166
1970-01-01 00:00:00.000000168,3499.7507,85,166
1970-01-01 00:00:00.000000169,3489.6968,85,166
1970-01-01 00:00:00.000000170,3511.9734,85,166
1970-01-01 00:00:00.000000171,3517.9368,85,166
1970-01-01 00:00:00.000000172,3524.15,85,166
1970-01-01 00:00:00.000000168,3499.7507,85,167
1970-01-01 00:00:00.000000169,3489.6968,85,167
1970-01-01 00:00:00.000000170,3511.9734,85,167
1970-01-01 00:00:00.000000171,3517.9368,85,167
1970-01-01 00:00:00.000000172,3524.15,85,167
1970-01-01 00:00:00.000000173,3544.828,85,167
1970-01-01 00:00:00.000000169,3489.6968,85,168
1970-01-01 00:00:00.000000170,3511.9734,85,168
1970-01-01 00:00:00.000000171,3517.9368,85,168
1970-01-01 00:00:00.000000172,3524.15,85,168
1970-01-01 00:00:00.000000173,3544.828,85,168
1970-01-01 00:00:00.000000174,3542.2712,85,168
1970-01-01 00:00:00.000000170,3511.9734,85,169
1970-01-01 00:00:00.000000171,3517.9368,85,169
1970-01-01 00:00:00.000000172,3524.15,85,169
1970-01-01 00:00:00.000000173,3544.828,85,169
1970-01-01 00:00:00.000000174,3542.2712,85,169
1970-01-01 00:00:00.000000175,3540.818,85,169
1970-01-01 00:00:00.000000171,3517.9368,85,170
1970-01-01 00:00:00.000000172,3524.15,85,170
1970-01-01 00:00:00.000000173,3544.828,85,170
1970-01-01 00:00:00.000000174,3542.2712,85,170
1970-01-01 00:00:00.000000175,3540.818,85,170
1970-01-01 00:00:00.000000176,3535.0493,85,170
1970-01-01 00:00:00.000000172,3524.15,85,171
1970-01-01 00:00:00.000000173,3544.828,85,171
1970-01-01 00:00:00.000000174,3542.2712,85,171
1970-01-01 00:00:00.000000175,3540.818,85,171
1970-01-01 00:00:00.000000176,3535.0493,85,171
1970-01-01 00:00:00.000000177,3517.956,85,171
1970-01-01 00:00:00.000000173,3544.828,85,172
1970-01-01 00:00:00.000000174,3542.2712,85,172
1970-01-01 00:00:00.000000175,3540.818,85,172
1970-01-01 00:00:00.000000176,3535.0493,85,172
1970-01-01 00:00:00.000000177,3517.956,85,172
1970-01-01 00:00:00.000000178,3502.2026,85,172
1970-01-01 00:00:00.000000174,3542.2712,85,173
1970-01-01 00:00:00.000000175,3540.818,85,173
1970-01-01 00:00:00.000000176,3535.0493,85,173
1970-01-01 00:00:00.000000177,3517.956,85,173
1970-01-01 00:00:00.000000178,3502.2026,85,173
1970-01-01 00:00:00.000000179,3499.3452,85,173
1970-01-01 00:00:00.000000175,3540.818,85,174
1970-01-01 00:00:00.000000176,3535.0493,85,174
1970-01-01 00:00:00.000000177,3517.956,85,174
1970-01-01 00:00:00.000000178,3502.2026,85,174
1970-01-01 00:00:00.000000179,3499.3452,85,174
1970-01-01 00:00:00.000000180,3486.0374,85,174
1970-01-01 00:00:00.000000176,3535.0493,85,175
1970-01-01 00:00:00.000000177,3517.956,85,175
1970-01-01 00:00:00.000000178,3502.2026,85,175
1970-01-01 00:00:00.000000179,3499.3452,85,175
1970-01-01 00:00:00.000000180,3486.0374,85,175
1970-01-01 00:00:00.000000181,3495.274,85,175
1970-01-01 00:00:00.000000177,3517.956,85,176
1970-01-01 00:00:00.000000178,3502.2026,85,176
1970-01-01 00:00:00.000000179,3499.3452,85,176
1970-01-01 00:00:00.000000180,3486.0374,85,176
1970-01-01 00:00:00.000000181,3495.274,85,176
1970-01-01 00:00:00.000000182,3514.0254,85,176
1970-01-01 00:00:00.000000178,3502.2026,85,177
1970-01-01 00:00:00.000000179,3499.3452,85,177
1970-01-01 00:00:00.000000180,3486.0374,85,177
1970-01-01 00:00:00.000000181,3495.274,85,177
1970-01-01 00:00:00.000000182,3514.0254,85,177
1970-01-01 00:00:00.000000183,3518.112,85,177
1970-01-01 00:00:00.000000179,3499.3452,85,178
1970-01-01 00:00:00.000000180,3486.0374,85,178
1970-01-01 00:00:00.000000181,3495.274,85,178
1970-01-01 00:00:00.000000182,3514.0254,85,178
1970-01-01 00:00:00.000000183,3518.112,85,178
1970-01-01 00:00:00.000000184,3541.5454,85,178
1970-01-01 00:00:00.000000180,3486.0374,85,179
1970-01-01 00:00:00.000000181,3495.274,85,179
1970-01-01 00:00:00.000000182,3514.0254,85,179
1970-01-01 00:00:00.000000183,3518.112,85,179
1970-01-01 00:00:00.000000184,3541.5454,85,179
1970-01-01 00:00:00.000000185,3550.0286,85,179
1970-01-01 00:00:00.000000181,3495.274,85,180
1970-01-01 00:00:00.000000182,3514.0254,85,180
1970-01-01 00:00:00.000000183,3518.112,85,180
1970-01-01 00:00:00.000000184,3541.5454,85,180
1970-01-01 00:00:00.000000185,3550.0286,85,180
1970-01-01 00:00:00.000000186,3544.2466,85,180
1970-01-01 00:00:00.000000182,3514.0254,85,181
1970-01-01 00:00:00.000000183,3518.112,85,181
1970-01-01 00:00:00.000000184,3541.5454,85,181
1970-01-01 00:00:00.000000185,3550.0286,85,181
1970-01-01 00:00:00.000000186,3544.2466,85,181
1970-01-01 00:00:00.000000187,3554.7686,85,181
1970-01-01 00:00:00.000000183,3518.112,85,182
1970-01-01 00:00:00.000000184,3541.5454,85,182
1970-01-01 00:00:00.000000185,3550.0286,85,182
1970-01-01 00:00:00.000000186,3544.2466,85,182
1970-01-01 00:00:00.000000187,3554.7686,85,182
1970-01-01 00:00:00.000000188,3552.5247,85,182
1970-01-01 00:00:00.000000184,3541.5454,85,183
1970-01-01 00:00:00.000000185,3550.0286,85,183
1970-01-01 00:00:00.000000186,3544.2466,85,183
1970-01-01 00:00:00.000000187,3554.7686,85,183
1970-01-01 00:00:00.000000188,3552.5247,85,183
1970-01-01 00:00:00.000000189,3535.4353,85,183
1970-01-01 00:00:00.000000185,3550.0286,85,184
1970-01-01 00:00:00.000000186,3544.2466,85,184
1970-01-01 00:00:00.000000187,3554.7686,85,184
1970-01-01 00:00:00.000000188,3552.5247,85,184
1970-01-01 00:00:00.000000189,3535.4353,85,184
1970-01-01 00:00:00.000000190,3534.328,85,184
1970-01-01 00:00:00.000000186,3544.2466,85,185
1970-01-01 00:00:00.000000187,3554.7686,85,185
1970-01-01 00:00:00.000000188,3552.5247,85,185
1970-01-01 00:00:00.000000189,3535.4353,85,185
1970-01-01 00:00:00.000000190,3534.328,85,185
1970-01-01 00:00:00.000000191,3527.4673,85,185
1970-01-01 00:00:00.000000187,3554.7686,85,186
1970-01-01 00:00:00.000000188,3552.5247,85,186
1970-01-01 00:00:00.000000189,3535.4353,85,186
1970-01-01 00:00:00.000000190,3534.328,85,186
1970-01-01 00:00:00.000000191,3527.4673,85,186
1970-01-01 00:00:00.000000192,3509.556,85,186
1970-01-01 00:00:00.000000188,3552.5247,85,187
1970-01-01 00:00:00.000000189,3535.4353,85,187
1970-01-01 00:00:00.000000190,3534.328,85,187
1970-01-01 00:00:00.000000191,3527.4673,85,187
1970-01-01 00:00:00.000000192,3509.556,85,187
1970-01-01 00:00:00.000000193,3512.2954,85,187
1970-01-01 00:00:00.000000189,3535.4353,85,188
1970-01-01 00:00:00.000000190,3534.328,85,188
1970-01-01 00:00:00.000000191,3527.4673,85,188
1970-01-01 00:00:00.000000192,3509.556,85,188
1970-01-01 00:00:00.000000193,3512.2954,85,188
1970-01-01 00:00:00.000000194,3500.064,85,188
1970-01-01 00:00:00.000000190,3534.328,85,189
1970-01-01 00:00:00.000000191,3527.4673,85,189
1970-01-01 00:00:00.000000192,3509.556,85,189
1970-01-01 00:00:00.000000193,3512.2954,85,189
1970-01-01 00:00:00.000000194,3500.064,85,189
1970-01-01 00:00:00.000000195,3489.656,85,189
1970-01-01 00:00:00.000000191,3527.4673,85,190
1970-01-01 00:00:00.000000192,3509.556,85,190
1970-01-01 00:00:00.000000193,3512.2954,85,190
1970-01-01 00:00:00.000000194,3500.064,85,190
1970-01-01 00:00:00.000000195,3489.656,85,190
1970-01-01 00:00:00.000000196,3493.6814,85,190
1970-01-01 00:00:00.000000192,3509.556,85,191
1970-01-01 00:00:00.000000193,3512.2954,85,191
1970-01-01 00:00:00.000000194,3500.064,85,191
1970-01-01 00:00:00.000000195,3489.656,85,191
1970-01-01 00:00:00.000000196,3493.6814,85,191
1970-01-01 00:00:00.000000197,3484.04,85,191
1970-01-01 00:00:00.000000193,3512.2954,85,192
1970-01-01 00:00:00.000000194,3500.064,85,192
1970-01-01 00:00:00.000000195,3489.656,85,192
1970-01-01 00:00:00.000000196,3493.6814,85,192
1970-01-01 00:00:00.000000197,3484.04,85,192
1970-01-01 00:00:00.000000198,3486.13,85,192
1970-01-01 00:00:00.000000194,3500.064,85,193
1970-01-01 00:00:00.000000195,3489.656,85,193
1970-01-01 00:00:00.000000196,3493.6814,85,193
1970-01-01 00:00:00.000000197,3484.04,85,193
1970-01-01 00:00:00.000000198,3486.13,85,193
1970-01-01 00:00:00.000000199,3488.7634,85,193
1970-01-01 00:00:00.000000195,3489.656,85,194
1970-01-01 00:00:00.000000196,3493.6814,85,194
1970-01-01 00:00:00.000000197,3484.04,85,194
1970-01-01 00:00:00.000000198,3486.13,85,194
1970-01-01 00:00:00.000000199,3488.7634,85,194
1970-01-01 00:00:00.000000200,3489.4888,85,194
1970-01-01 00:00:00.000000196,3493.6814,85,195
1970-01-01 00:00:00.000000197,3484.04,85,195
1970-01-01 00:00:00.000000198,3486.13,85,195
1970-01-01 00:00:00.000000199,3488.7634,85,195
1970-01-01 00:00:00.000000200,3489.4888,85,195
1970-01-01 00:00:00.000000201,3506.3953,85,195
1970-01-01 00:00:00.000000197,3484.04,85,196
1970-01-01 00:00:00.000000198,3486.13,85,196
1970-01-01 00:00:00.000000199,3488.7634,85,196
1970-01-01 00:00:00.000000200,3489.4888,85,196
1970-01-01 00:00:00.000000201,3506.3953,85,196
1970-01-01 00:00:00.000000202,3511.7292,85,196
1970-01-01 00:00:00.000000198,3486.13,85,197
1970-01-01 00:00:00.000000199,3488.7634,85,197
1970-01-01 00:00:00.000000200,3489.4888,85,197
1970-01-01 00:00:00.000000201,3506.3953,85,197
1970-01-01 00:00:00.000000202,3511.7292,85,197
1970-01-01 00:00:00.000000203,3506.698,85,197
1970-01-01 00:00:00.000000199,3488.7634,85,198
1970-01-01 00:00:00.000000200,3489.4888,85,198
1970-01-01 00:00:00.000000201,3506.3953,85,198
1970-01-01 00:00:00.000000202,3511.7292,85,198
1970-01-01 00:00:00.000000203,3506.698,85,198
1970-01-01 00:00:00.000000204,3511.1013,85,198
1970-01-01 00:00:00.000000200,3489.4888,85,199
1970-01-01 00:00:00.000000201,3506.3953,85,199
1970-01-01 00:00:00.000000202,3511.7292,85,199
1970-01-01 00:00:00.000000203,3506.698,85,199
1970-01-01 00:00:00.000000204,3511.1013,85,199
1970-01-01 00:00:00.000000205,3504.8906,85,199
1970-01-01 00:00:00.000000201,3506.3953,85,200
1970-01-01 00:00:00.000000202,3511.7292,85,200
1970-01-01 00:00:00.000000203,3506.698,85,200
1970-01-01 00:00:00.000000204,3511.1013,85,200
1970-01-01 00:00:00.000000205,3504.8906,85,200
1970-01-01 00:00:00.000000206,3504.782,85,200
1970-01-01 00:00:00.000000202,3511.7292,85,201
1970-01-01 00:00:00.000000203,3506.698,85,201
1970-01-01 00:00:00.000000204,3511.1013,85,201
1970-01-01 00:00:00.000000205,3504.8906,85,201
1970-01-01 00:00:00.000000206,3504.782,85,201
1970-01-01 00:00:00.000000207,3517.458,85,201
1970-01-01 00:00:00.000000203,3506.698,85,202
1970-01-01 00:00:00.000000204,3511.1013,85,202
1970-01-01 00:00:00.000000205,3504.8906,85,202
1970-01-01 00:00:00.000000206,3504.782,85,202
1970-01-01 00:00:00.000000207,3517.458,85,202
1970-01-01 00:00:00.000000208,3516.044,85,202
1970-01-01 00:00:00.000000204,3511.1013,85,203
1970-01-01 00:00:00.000000205,3504.8906,85,203
1970-01-01 00:00:00.000000206,3504.782,85,203
1970-01-01 00:00:00.000000207,3517.458,85,203
1970-01-01 00:00:00.000000208,3516.044,85,203
1970-01-01 00:00:00.000000209,3506.5632,85,203
1970-01-01 00:00:00.000000205,3504.8906,85,204
1970-01-01 00:00:00.000000206,3504.782,85,204
1970-01-01 00:00:00.000000207,3517.458,85,204
1970-01-01 00:00:00.000000208,3516.044,85,204
1970-01-01 00:00:00.000000209,3506.5632,85,204
1970-01-01 00:00:00.000000210,3506.372,85,204
1970-01-01 00:00:00.000000206,3504.782,85,205
1970-01-01 00:00:00.000000207,3517.458,85,205
1970-01-01 00:00:00.000000208,3516.044,85,205
1970-01-01 00:00:00.000000209,3506.5632,85,205
1970-01-01 00:00:00.000000210,3506.372,85,205
1970-01-01 00:00:00.000000211,3496.936,85,205
1970-01-01 00:00:00.000000207,3517.458,85,206
1970-01-01 00:00:00.000000208,3516.044,85,206
1970-01-01 00:00:00.000000209,3506.5632,85,206
1970-01-01 00:00:00.000000210,3506.372,85,206
1970-01-01 00:00:00.000000211,3496.936,85,206
1970-01-01 00:00:00.000000212,3484.6047,85,206
1970-01-01 00:00:00.000000208,3516.044,85,207
1970-01-01 00:00:00.000000209,3506.5632,85,207
1970-01-01 00:00:00.000000210,3506.372,85,207
1970-01-01 00:00:00.000000211,3496.936,85,207
1970-01-01 00:00:00.000000212,3484.6047,85,207
1970-01-01 00:00:00.000000213,3493.6367,85,207
1970-01-01 00:00:00.000000209,3506.5632,85,208
1970-01-01 00:00:00.000000210,3506.372,85,208
1970-01-01 00:00:00.000000211,3496.936,85,208
1970-01-01 00:00:00.000000212,3484.6047,85,208
1970-01-01 00:00:00.000000213,3493.6367,85,208
1970-01-01 00:00:00.000000214,3480.7134,85,208
1970-01-01 00:00:00.000000210,3506.372,85,209
1970-01-01 00:00:00.000000211,3496.936,85,209
1970-01-01 00:00:00.000000212,3484.6047,85,209
1970-01-01 00:00:00.000000213,3493.6367,85,209
1970-01-01 00:00:00.000000214,3480.7134,85,209
1970-01-01 00:00:00.000000215,3479.0894,85,209
1970-01-01 00:00:00.000000211,3496.936,85,210
1970-01-01 00:00:00.000000212,3484.6047,85,210
1970-01-01 00:00:00.000000213,3493.6367,85,210
1970-01-01 00:00:00.000000214,3480.7134,85,210
1970-01-01 00:00:00.000000215,3479.0894,85,210
1970-01-01 00:00:00.000000216,3490.9746,85,210
1970-01-01 00:00:00.000000212,3484.6047,85,211
1970-01-01 00:00:00.000000213,3493.6367,85,211
1970-01-01 00:00:00.000000214,3480.7134,85,211
1970-01-01 00:00:00.000000215,3479.0894,85,211
1970-01-01 00:00:00.000000216,3490.9746,85,211
1970-01-01 00:00:00.000000217,3488.6133,85,211
1970-01-01 00:00:00.000000213,3493.6367,85,212
1970-01-01 00:00:00.000000214,3480.7134,85,212
1970-01-01 00:00:00.000000215,3479.0894,85,212
1970-01-01 00:00:00.000000216,3490.9746,85,212
1970-01-01 00:00:00.000000217,3488.6133,85,212
1970-01-01 00:00:00.000000218,3501.9067,85,212
1970-01-01 00:00:00.000000214,3480.7134,85,213
1970-01-01 00:00:00.000000215,3479.0894,85,213
1970-01-01 00:00:00.000000216,3490.9746,85,213
1970-01-01 00:00:00.000000217,3488.6133,85,213
1970-01-01 00:00:00.000000218,3501.9067,85,213
1970-01-01 00:00:00.000000219,3498.886,85,213
1970-01-01 00:00:00.000000215,3479.0894,85,214
1970-01-01 00:00:00.000000216,3490.9746,85,214
1970-01-01 00:00:00.000000217,3488.6133,85,214
1970-01-01 00:00:00.000000218,3501.9067,85,214
1970-01-01 00:00:00.000000219,3498.886,85,214
1970-01-01 00:00:00.000000220,3486.278,85,214
1970-01-01 00:00:00.000000216,3490.9746,85,215
1970-01-01 00:00:00.000000217,3488.6133,85,215
1970-01-01 00:00:00.000000218,3501.9067,85,215
1970-01-01 00:00:00.000000219,3498.886,85,215
1970-01-01 00:00:00.000000220,3486.278,85,215
1970-01-01 00:00:00.000000221,3494.3826,85,215
1970-01-01 00:00:00.000000217,3488.6133,85,216
1970-01-01 00:00:00.000000218,3501.9067,85,216
1970-01-01 00:00:00.000000219,3498.886,85,216
1970-01-01 00:00:00.000000220,3486.278,85,216
1970-01-01 00:00:00.000000221,3494.3826,85,216
1970-01-01 00:00:00.000000222,3492.8713,85,216
1970-01-01 00:00:00.000000218,3501.9067,85,217
1970-01-01 00:00:00.000000219,3498.886,85,217
1970-01-01 00:00:00.000000220,3486.278,85,217
1970-01-01 00:00:00.000000221,3494.3826,85,217
1970-01-01 00:00:00.000000222,3492.8713,85,217
1970-01-01 00:00:00.000000223,3491.2273,85,217
1970-01-01 00:00:00.000000219,3498.886,85,218
1970-01-01 00:00:00.000000220,3486.278,85,218
1970-01-01 00:00:00.000000221,3494.3826,85,218
1970-01-01 00:00:00.000000222,3492.8713,85,218
1970-01-01 00:00:00.000000223,3491.2273,85,218
1970-01-01 00:00:00.000000224,3487.92,85,218
1970-01-01 00:00:00.000000220,3486.278,85,219
1970-01-01 00:00:00.000000221,3494.3826,85,219
1970-01-01 00:00:00.000000222,3492.8713,85,219
1970-01-01 00:00:00.000000223,3491.2273,85,219
1970-01-01 00:00:00.000000224,3487.92,85,219
1970-01-01 00:00:00.000000225,3454.884,85,219
1970-01-01 00:00:00.000000221,3494.3826,85,220
1970-01-01 00:00:00.000000222,3492.8713,85,220
1970-01-01 00:00:00.000000223,3491.2273,85,220
1970-01-01 00:00:00.000000224,3487.92,85,220
1970-01-01 00:00:00.000000225,3454.884,85,220
1970-01-01 00:00:00.000000226,3423.1,85,220
1970-01-01 00:00:00.000000222,3492.8713,85,221
1970-01-01 00:00:00.000000223,3491.2273,85,221
1970-01-01 00:00:00.000000224,3487.92,85,221
1970-01-01 00:00:00.000000225,3454.884,85,221
1970-01-01 00:00:00.000000226,3423.1,85,221
1970-01-01 00:00:00.000000227,3387.4346,85,221
1970-01-01 00:00:00.000000223,3491.2273,85,222
1970-01-01 00:00:00.000000224,3487.92,85,222
1970-01-01 00:00:00.000000225,3454.884,85,222
1970-01-01 00:00:00.000000226,3423.1,85,222
1970-01-01 00:00:00.000000227,3387.4346,85,222
1970-01-01 00:00:00.000000228,3375.0054,85,222
1970-01-01 00:00:00.000000224,3487.92,85,223
1970-01-01 00:00:00.000000225,3454.884,85,223
1970-01-01 00:00:00.000000226,3423.1,85,223
1970-01-01 00:00:00.000000227,3387.4346,85,223
1970-01-01 00:00:00.000000228,3375.0054,85,223
1970-01-01 00:00:00.000000229,3378.5847,85,223
1970-01-01 00:00:00.000000225,3454.884,85,224
1970-01-01 00:00:00.000000226,3423.1,85,224
1970-01-01 00:00:00.000000227,3387.4346,85,224
1970-01-01 00:00:00.000000228,3375.0054,85,224
1970-01-01 00:00:00.000000229,3378.5847,85,224
1970-01-01 00:00:00.000000230,3387.396,85,224
1970-01-01 00:00:00.000000226,3423.1,85,225
1970-01-01 00:00:00.000000227,3387.4346,85,225
1970-01-01 00:00:00.000000228,3375.0054,85,225
1970-01-01 00:00:00.000000229,3378.5847,85,225
1970-01-01 00:00:00.000000230,3387.396,85,225
1970-01-01 00:00:00.000000231,3390.46,85,225
1970-01-01 00:00:00.000000227,3387.4346,85,226
1970-01-01 00:00:00.000000228,3375.0054,85,226
1970-01-01 00:00:00.000000229,3378.5847,85,226
1970-01-01 00:00:00.000000230,3387.396,85,226
1970-01-01 00:00:00.000000231,3390.46,85,226
1970-01-01 00:00:00.000000232,3397.654,85,226
1970-01-01 00:00:00.000000228,3375.0054,85,227
1970-01-01 00:00:00.000000229,3378.5847,85,227
1970-01-01 00:00:00.000000230,3387.396,85,227
1970-01-01 00:00:00.000000231,3390.46,85,227
1970-01-01 00:00:00.000000232,3397.654,85,227
1970-01-01 00:00:00.000000233,3393.8987,85,227
1970-01-01 00:00:00.000000229,3378.5847,85,228
1970-01-01 00:00:00.000000230,3387.396,85,228
1970-01-01 00:00:00.000000231,3390.46,85,228
1970-01-01 00:00:00.000000232,3397.654,85,228
1970-01-01 00:00:00.000000233,3393.8987,85,228
1970-01-01 00:00:00.000000234,3393.0886,85,228
1970-01-01 00:00:00.000000230,3387.396,85,229
1970-01-01 00:00:00.000000231,3390.46,85,229
1970-01-01 00:00:00.000000232,3397.654,85,229
1970-01-01 00:00:00.000000233,3393.8987,85,229
1970-01-01 00:00:00.000000234,3393.0886,85,229
1970-01-01 00:00:00.000000235,3401.976,85,229
1970-01-01 00:00:00.000000231,3390.46,85,230
1970-01-01 00:00:00.000000232,3397.654,85,230
1970-01-01 00:00:00.000000233,3393.8987,85,230
1970-01-01 00:00:00.000000234,3393.0886,85,230
1970-01-01 00:00:00.000000235,3401.976,85,230
1970-01-01 00:00:00.000000236,3394.4246,85,230
1970-01-01 00:00:00.000000232,3397.654,85,231
1970-01-01 00:00:00.000000233,3393.8987,85,231
1970-01-01 00:00:00.000000234,3393.0886,85,231
1970-01-01 00:00:00.000000235,3401.976,85,231
1970-01-01 00:00:00.000000236,3394.4246,85,231
1970-01-01 00:00:00.000000237,3414.3008,85,231
1970-01-01 00:00:00.000000233,3393.8987,85,232
1970-01-01 00:00:00.000000234,3393.0886,85,232
1970-01-01 00:00:00.000000235,3401.976,85,232
1970-01-01 00:00:00.000000236,3394.4246,85,232
1970-01-01 00:00:00.000000237,3414.3008,85,232
1970-01-01 00:00:00.000000238,3433.5823,85,232
1970-01-01 00:00:00.000000007,4768.139,86,6
1970-01-01 00:00:00.000000008,4778.002,86,6
1970-01-01 00:00:00.000000009,4770.85,86,6
1970-01-01 00:00:00.000000010,4784.234,86,6
1970-01-01 00:00:00.000000011,4800.8965,86,6
1970-01-01 00:00:00.000000012,4795.6665,86,6
1970-01-01 00:00:00.000000008,4778.002,86,7
1970-01-01 00:00:00.000000009,4770.85,86,7
1970-01-01 00:00:00.000000010,4784.234,86,7
1970-01-01 00:00:00.000000011,4800.8965,86,7
1970-01-01 00:00:00.000000012,4795.6665,86,7
1970-01-01 00:00:00.000000013,4801.8647,86,7
1970-01-01 00:00:00.000000009,4770.85,86,8
1970-01-01 00:00:00.000000010,4784.234,86,8
1970-01-01 00:00:00.000000011,4800.8965,86,8
1970-01-01 00:00:00.000000012,4795.6665,86,8
1970-01-01 00:00:00.000000013,4801.8647,86,8
1970-01-01 00:00:00.000000014,4808.6646,86,8
1970-01-01 00:00:00.000000010,4784.234,86,9
1970-01-01 00:00:00.000000011,4800.8965,86,9
1970-01-01 00:00:00.000000012,4795.6665,86,9
1970-01-01 00:00:00.000000013,4801.8647,86,9
1970-01-01 00:00:00.000000014,4808.6646,86,9
1970-01-01 00:00:00.000000015,4804.267,86,9
1970-01-01 00:00:00.000000011,4800.8965,86,10
