RunTag,InputChunkLength,OutputChunkLength,Model,MAE,RMSE,MAPE,MAE_return,RMSE_return,MAPE_return,MAE_first_chamber_filling,RMSE_first_chamber_filling,MAPE_first_chamber_filling,MAE_second_chamber_filling,RMSE_second_chamber_filling,MAPE_second_chamber_filling,MAE_gran1_blain,RMSE_gran1_blain,MAPE_gran1_blain
all_targets,60,60,NeuralForecast_BiTCN,12.460294321947899,13.706324502362376,2.2021774933777767,4.588231675061496,5.610246326880526,5.4510403671097185,0.8015370197924276,0.9154582526621979,0.9581526707388691,0.8219336366407227,0.9427660448622516,1.381291659829394,43.62947495629703,47.3568273850446,1.0182252758331154
all_targets,60,60,NeuralForecast_TSMixer,7.238750712367981,8.376750059507343,1.6056348824874587,3.2037362039960593,3.7939885259231176,3.844408781690862,0.6813085514846278,0.8049443279215941,0.8291983107007896,0.6870267020413612,0.8093548068433997,1.1809156106335532,24.382931391949853,28.098712577341306,0.568016826924625
all_targets,60,60,NeuralForecast_Nhits,7.813775650128092,9.165983822899717,2.289334684210264,5.458493343145477,6.523138474475476,6.5622921900174225,0.6331420965433652,0.7610803585417457,0.7633030300028253,0.7329872747722856,0.8643906181129105,1.2593476947706401,24.430479886051316,28.515325840468737,0.5723958220501691
all_targets,60,60,NeuralForecast_XLinear,7.643638760464141,8.959040022656072,2.186147973766919,4.979777531500099,6.0723758114856015,6.203488255269887,0.6294540084379112,0.7540819280566994,0.7597456634613128,0.7075862699096134,0.8404373329047771,1.2166469891133207,24.25773723200896,28.16926501817718,0.5647109872231584
all_targets,120,15,NaiveLastValue,3.71677988913788,4.3204638973615515,1.718689492853768,4.324205151398035,5.1224461331024544,5.531146805791134,0.2723790515350893,0.3227823955291092,0.33000535091022937,0.4515282264254385,0.532254825330033,0.7863820775681659,9.81900712719298,11.304372235484609,0.22722373714554678
all_targets,120,15,LinearRegression,3.9779878251775678,4.631618128921672,0.8266820937676475,1.680410189770238,2.0476063896849523,1.795998710272776,0.3310431647621743,0.386166891004294,0.38980604876820524,0.48088237402269324,0.5726040326030459,0.8171511844446663,13.419615572155195,15.52009520239439,0.3037724315849421
all_targets,120,15,Darts_DLinear,55.821963521799105,74.8484026093168,8.26171895715214,17.336237056968415,21.495099161906182,17.801805393061695,2.7775252929950685,3.2404313072027575,3.188679203238842,4.429067086229976,5.2952021018588775,7.236062979511674,198.74502465100286,269.3628778663001,4.82032825279627
all_targets,120,15,Darts_NLinear,19.563277968508896,25.597566435681287,2.7642316302144248,5.566437117013311,7.293747716555369,5.637928614941212,0.7601644933605042,0.9445947769819433,0.875131111667156,1.7470320148994434,2.1850032854167436,2.864358602752113,70.17947824876231,91.96691996377125,1.6795081914972245
all_targets,120,15,NeuralForecast_BiTCN,10.086830337558908,10.544898266947058,1.872794140007094,4.150264176932677,4.899564278027638,4.8686421072130415,0.5480037567276742,0.5840964011518884,0.6515585856247958,0.7057544923710758,0.780282624875246,1.1634414286836998,34.94329892420432,35.91564976373343,0.8075344385068458
all_targets,120,15,NeuralForecast_TSMixer,3.306828663298562,3.800422922809291,1.1308826078864644,2.644383684260224,3.127567200010276,3.1830106356259797,0.29376662630672845,0.33835777827311747,0.35661258259723405,0.4388704911387795,0.516517414114659,0.7566275783804569,9.850293851488539,11.219249298839149,0.22727963494219688
all_targets,120,15,NeuralForecast_Nhits,3.8037003426672404,4.392644529102676,1.7243794374606367,4.326742897885842,5.126632052018131,5.5366151927536755,0.2766144174890983,0.3249733624288406,0.3346014165238593,0.45421717480189866,0.5344354436868588,0.7907228134369939,10.157226880492132,11.58453725827691,0.2355783271280095
all_targets,120,15,NeuralForecast_XLinear,3.6165001357956075,4.184000543960259,1.4261925538899005,3.70582231619101,4.504702493614645,4.39743356804037,0.2726357378030478,0.3164665953527911,0.3286880232130603,0.42908305969887484,0.5085948116770848,0.7453226761895662,10.05845942948946,11.40623827519651,0.2333259481165961
all_targets,120,30,NaiveLastValue,5.3096461410988836,6.210775889817589,1.9050268345817307,4.741326489336668,5.66931614374299,5.802153201819103,0.4204301038637316,0.5000916776051685,0.5086664610551063,0.5485446309375436,0.6506364644890495,0.9499685866815465,15.52828334025758,18.023059273433176,0.3593190887711742
