sequence_index,second_chamber_filling,block_idx,fcst_origin
1970-01-01 00:00:00.000000292,56.02623,106,21
1970-01-01 00:00:00.000000293,56.032024,106,22
1970-01-01 00:00:00.000000294,55.58063,106,23
1970-01-01 00:00:00.000000295,55.36072,106,24
1970-01-01 00:00:00.000000296,55.12442,106,25
1970-01-01 00:00:00.000000297,54.828316,106,26
1970-01-01 00:00:00.000000298,54.663383,106,27
1970-01-01 00:00:00.000000299,54.10204,106,28
1970-01-01 00:00:00.000000300,53.93421,106,29
1970-01-01 00:00:00.000000301,53.76157,106,30
1970-01-01 00:00:00.000000302,53.35552,106,31
1970-01-01 00:00:00.000000303,53.302475,106,32
1970-01-01 00:00:00.000000304,52.873272,106,33
1970-01-01 00:00:00.000000305,52.166286,106,34
1970-01-01 00:00:00.000000306,52.282986,106,35
1970-01-01 00:00:00.000000307,51.956013,106,36
1970-01-01 00:00:00.000000308,51.445793,106,37
1970-01-01 00:00:00.000000309,51.21046,106,38
1970-01-01 00:00:00.000000310,52.399693,106,39
1970-01-01 00:00:00.000000311,72.9292,106,40
1970-01-01 00:00:00.000000312,100.0,106,41
1970-01-01 00:00:00.000000313,100.0,106,42
1970-01-01 00:00:00.000000314,100.0,106,43
1970-01-01 00:00:00.000000315,100.0,106,44
1970-01-01 00:00:00.000000316,100.0,106,45
1970-01-01 00:00:00.000000317,100.0,106,46
1970-01-01 00:00:00.000000318,100.0,106,47
1970-01-01 00:00:00.000000083,100.0,107,10
1970-01-01 00:00:00.000000084,100.0,107,11
1970-01-01 00:00:00.000000085,100.0,107,12
1970-01-01 00:00:00.000000213,63.78761,108,10
1970-01-01 00:00:00.000000214,64.13002,108,11
1970-01-01 00:00:00.000000215,64.13195,108,12
1970-01-01 00:00:00.000000216,64.00753,108,13
1970-01-01 00:00:00.000000217,64.06057,108,14
1970-01-01 00:00:00.000000218,64.39333,108,15
1970-01-01 00:00:00.000000219,64.555374,108,16
1970-01-01 00:00:00.000000220,64.953705,108,17
1970-01-01 00:00:00.000000221,64.6441,108,18
1970-01-01 00:00:00.000000222,64.5737,108,19
1970-01-01 00:00:00.000000223,64.84376,108,20
1970-01-01 00:00:00.000000224,65.25752,108,21
1970-01-01 00:00:00.000000225,65.49286,108,22
1970-01-01 00:00:00.000000226,65.8478,108,23
1970-01-01 00:00:00.000000227,65.58931,108,24
1970-01-01 00:00:00.000000228,65.41281,108,25
1970-01-01 00:00:00.000000229,66.06385,108,26
1970-01-01 00:00:00.000000230,66.74574,108,27
1970-01-01 00:00:00.000000231,67.199066,108,28
1970-01-01 00:00:00.000000232,67.95911,108,29
1970-01-01 00:00:00.000000233,68.606285,108,30
1970-01-01 00:00:00.000000234,69.213936,108,31
1970-01-01 00:00:00.000000235,69.7415,108,32
1970-01-01 00:00:00.000000236,70.47744,108,33
1970-01-01 00:00:00.000000237,70.96645,108,34
1970-01-01 00:00:00.000000238,71.36702,108,35
1970-01-01 00:00:00.000000083,68.2253,109,10
1970-01-01 00:00:00.000000084,68.64679,109,11
1970-01-01 00:00:00.000000085,89.599304,109,12
1970-01-01 00:00:00.000000505,74.10301,110,10
1970-01-01 00:00:00.000000506,74.207184,110,11
1970-01-01 00:00:00.000000507,74.22744,110,12
1970-01-01 00:00:00.000000508,74.57465,110,13
1970-01-01 00:00:00.000000509,74.87171,110,14
1970-01-01 00:00:00.000000510,75.13022,110,15
1970-01-01 00:00:00.000000511,75.29611,110,16
1970-01-01 00:00:00.000000512,75.71275,110,17
1970-01-01 00:00:00.000000513,75.93268,110,18
1970-01-01 00:00:00.000000514,76.12075,110,19
1970-01-01 00:00:00.000000515,76.25867,110,20
1970-01-01 00:00:00.000000516,76.639656,110,21
1970-01-01 00:00:00.000000517,76.53645,110,22
1970-01-01 00:00:00.000000518,76.160286,110,23
1970-01-01 00:00:00.000000519,75.39931,110,24
1970-01-01 00:00:00.000000520,74.98843,110,25
1970-01-01 00:00:00.000000521,74.64505,110,26
1970-01-01 00:00:00.000000522,74.09724,110,27
1970-01-01 00:00:00.000000523,73.51465,110,28
1970-01-01 00:00:00.000000524,73.15199,110,29
1970-01-01 00:00:00.000000525,72.79225,110,30
1970-01-01 00:00:00.000000526,72.423805,110,31
1970-01-01 00:00:00.000000527,72.39584,110,32
1970-01-01 00:00:00.000000528,72.63021,110,33
1970-01-01 00:00:00.000000529,72.59741,110,34
1970-01-01 00:00:00.000000530,72.66975,110,35
1970-01-01 00:00:00.000000531,72.21355,110,36
1970-01-01 00:00:00.000000532,71.130394,110,37
1970-01-01 00:00:00.000000533,70.73304,110,38
1970-01-01 00:00:00.000000534,70.002884,110,39
1970-01-01 00:00:00.000000535,69.46953,110,40
1970-01-01 00:00:00.000000536,68.8233,110,41
1970-01-01 00:00:00.000000537,67.552086,110,42
1970-01-01 00:00:00.000000538,66.40432,110,43
1970-01-01 00:00:00.000000539,65.07909,110,44
1970-01-01 00:00:00.000000540,64.0355,110,45
1970-01-01 00:00:00.000000541,63.090282,110,46
1970-01-01 00:00:00.000000542,62.71412,110,47
1970-01-01 00:00:00.000000543,61.804592,110,48
1970-01-01 00:00:00.000000544,60.745552,110,49
1970-01-01 00:00:00.000000545,59.825424,110,50
1970-01-01 00:00:00.000000546,58.28993,110,51
1970-01-01 00:00:00.000000547,57.424763,110,52
1970-01-01 00:00:00.000000548,56.09953,110,53
1970-01-01 00:00:00.000000549,56.872105,110,54
1970-01-01 00:00:00.000000550,56.56636,110,55
1970-01-01 00:00:00.000000551,55.785107,110,56
1970-01-01 00:00:00.000000552,55.079094,110,57
1970-01-01 00:00:00.000000553,54.743435,110,58
1970-01-01 00:00:00.000000554,54.257336,110,59
1970-01-01 00:00:00.000000555,53.893715,110,60
1970-01-01 00:00:00.000000556,53.230125,110,61
1970-01-01 00:00:00.000000557,52.767162,110,62
1970-01-01 00:00:00.000000558,52.32157,110,63
1970-01-01 00:00:00.000000559,49.665314,110,64
1970-01-01 00:00:00.000000560,49.84085,110,65
1970-01-01 00:00:00.000000561,51.103405,110,66
1970-01-01 00:00:00.000000562,52.33217,110,67
1970-01-01 00:00:00.000000563,52.111313,110,68
1970-01-01 00:00:00.000000564,52.996716,110,69
1970-01-01 00:00:00.000000565,54.440586,110,70
1970-01-01 00:00:00.000000566,56.194057,110,71
1970-01-01 00:00:00.000000567,56.430355,110,72
1970-01-01 00:00:00.000000568,57.410305,110,73
1970-01-01 00:00:00.000000569,51.417816,110,74
1970-01-01 00:00:00.000000570,53.559982,110,75
1970-01-01 00:00:00.000000571,56.32715,110,76
1970-01-01 00:00:00.000000572,62.337,110,77
1970-01-01 00:00:00.000000573,70.11768,110,78
1970-01-01 00:00:00.000000574,73.68633,110,79
1970-01-01 00:00:00.000000575,92.10359,110,80
1970-01-01 00:00:00.000000576,100.0,110,81
1970-01-01 00:00:00.000000577,100.0,110,82
1970-01-01 00:00:00.000000578,100.0,110,83
1970-01-01 00:00:00.000000579,100.0,110,84
1970-01-01 00:00:00.000000580,100.0,110,85
1970-01-01 00:00:00.000000581,100.0,110,86
1970-01-01 00:00:00.000000582,100.0,110,87
1970-01-01 00:00:00.000000183,76.444824,112,10
1970-01-01 00:00:00.000000184,75.52758,112,11
1970-01-01 00:00:00.000000185,71.739975,112,12
1970-01-01 00:00:00.000000186,66.38502,112,13
1970-01-01 00:00:00.000000187,65.643326,112,14
1970-01-01 00:00:00.000000188,65.30672,112,15
1970-01-01 00:00:00.000000189,65.28163,112,16
1970-01-01 00:00:00.000000190,65.50445,112,17
1970-01-01 00:00:00.000000191,65.84586,112,18
1970-01-01 00:00:00.000000192,66.0677,112,19
1970-01-01 00:00:00.000000193,65.70216,112,20
1970-01-01 00:00:00.000000194,65.92785,112,21
1970-01-01 00:00:00.000000195,66.005974,112,22
1970-01-01 00:00:00.000000196,66.18537,112,23
1970-01-01 00:00:00.000000197,66.53548,112,24
1970-01-01 00:00:00.000000198,66.83448,112,25
1970-01-01 00:00:00.000000199,66.83738,112,26
1970-01-01 00:00:00.000000200,67.2637,112,27
1970-01-01 00:00:00.000000201,67.430565,112,28
1970-01-01 00:00:00.000000202,67.39584,112,29
1970-01-01 00:00:00.000000203,67.23633,112,30
1970-01-01 00:00:00.000000172,68.54359,113,10
1970-01-01 00:00:00.000000173,68.28511,113,11
1970-01-01 00:00:00.000000174,67.88291,113,12
1970-01-01 00:00:00.000000175,67.712204,113,13
1970-01-01 00:00:00.000000176,67.80287,113,14
1970-01-01 00:00:00.000000177,67.28106,113,15
1970-01-01 00:00:00.000000178,67.22127,113,16
1970-01-01 00:00:00.000000179,66.44193,113,17
1970-01-01 00:00:00.000000180,66.27894,113,18
1970-01-01 00:00:00.000000181,65.57001,113,19
1970-01-01 00:00:00.000000182,65.22279,113,20
1970-01-01 00:00:00.000000183,64.34318,113,21
1970-01-01 00:00:00.000000184,64.025856,113,22
1970-01-01 00:00:00.000000185,64.26119,113,23
1970-01-01 00:00:00.000000186,64.49172,113,24
1970-01-01 00:00:00.000000187,63.879253,113,25
1970-01-01 00:00:00.000000188,63.750965,113,26
1970-01-01 00:00:00.000000189,63.47896,113,27
1970-01-01 00:00:00.000000190,63.06803,113,28
1970-01-01 00:00:00.000000157,54.918987,114,10
1970-01-01 00:00:00.000000158,54.7145,114,11
1970-01-01 00:00:00.000000159,54.685566,114,12
1970-01-01 00:00:00.000000160,54.839886,114,13
1970-01-01 00:00:00.000000161,54.707752,114,14
1970-01-01 00:00:00.000000162,54.770443,114,15
1970-01-01 00:00:00.000000163,54.654705,114,16
1970-01-01 00:00:00.000000164,56.61747,114,17
1970-01-01 00:00:00.000000165,91.4593,114,18
1970-01-01 00:00:00.000000166,100.0,114,19
1970-01-01 00:00:00.000000167,100.0,114,20
1970-01-01 00:00:00.000000168,100.0,114,21
1970-01-01 00:00:00.000000169,100.0,114,22
1970-01-01 00:00:00.000000170,100.0,114,23
1970-01-01 00:00:00.000000171,100.0,114,24
1970-01-01 00:00:00.000000172,100.0,114,25
1970-01-01 00:00:00.000000086,100.0,115,10
1970-01-01 00:00:00.000000087,100.0,115,11
1970-01-01 00:00:00.000000088,99.90451,115,12
1970-01-01 00:00:00.000000089,100.0,115,13
1970-01-01 00:00:00.000000096,70.46972,117,10
1970-01-01 00:00:00.000000097,70.5218,117,11
1970-01-01 00:00:00.000000098,70.709885,117,12
1970-01-01 00:00:00.000000099,70.76389,117,13
1970-01-01 00:00:00.000000100,70.495766,117,14
1970-01-01 00:00:00.000000082,68.81559,118,10
1970-01-01 00:00:00.000000083,70.87287,118,11
1970-01-01 00:00:00.000000084,73.21821,118,12
1970-01-01 00:00:00.000000109,50.67804,121,10
1970-01-01 00:00:00.000000110,50.6221,121,11
1970-01-01 00:00:00.000000111,51.267365,121,12
1970-01-01 00:00:00.000000112,51.787212,121,13
1970-01-01 00:00:00.000000113,52.70544,121,14
1970-01-01 00:00:00.000000114,53.822342,121,15
1970-01-01 00:00:00.000000115,54.14352,121,16
1970-01-01 00:00:00.000000116,55.00994,121,17
1970-01-01 00:00:00.000000165,69.304596,122,10
1970-01-01 00:00:00.000000166,67.5,122,11
1970-01-01 00:00:00.000000167,65.451385,122,12
1970-01-01 00:00:00.000000168,66.358986,122,13
1970-01-01 00:00:00.000000169,67.3698,122,14
1970-01-01 00:00:00.000000170,67.9379,122,15
1970-01-01 00:00:00.000000171,66.9454,122,16
1970-01-01 00:00:00.000000172,67.067894,122,17
1970-01-01 00:00:00.000000173,66.15065,122,18
1970-01-01 00:00:00.000000174,64.56115,122,19
1970-01-01 00:00:00.000000175,63.223373,122,20
1970-01-01 00:00:00.000000176,61.330055,122,21
1970-01-01 00:00:00.000000177,61.68499,122,22
1970-01-01 00:00:00.000000178,63.074844,122,23
1970-01-01 00:00:00.000000179,62.872303,122,24
1970-01-01 00:00:00.000000180,60.986694,122,25
1970-01-01 00:00:00.000000181,60.94425,122,26
1970-01-01 00:00:00.000000182,59.7545,122,27
1970-01-01 00:00:00.000000101,68.8098,123,10
1970-01-01 00:00:00.000000102,67.82408,123,11
1970-01-01 00:00:00.000000103,66.12558,123,12
1970-01-01 00:00:00.000000104,64.42324,123,13
1970-01-01 00:00:00.000000105,64.94888,123,14
1970-01-01 00:00:00.000000106,66.296295,123,15
1970-01-01 00:00:00.000000107,66.898125,123,16
1970-01-01 00:00:00.000000107,100.0,124,10
1970-01-01 00:00:00.000000108,100.0,124,11
1970-01-01 00:00:00.000000109,100.0,124,12
1970-01-01 00:00:00.000000110,100.0,124,13
1970-01-01 00:00:00.000000111,100.0,124,14
1970-01-01 00:00:00.000000112,100.0,124,15
1970-01-01 00:00:00.000000113,100.0,124,16
1970-01-01 00:00:00.000000164,55.91725,125,10
1970-01-01 00:00:00.000000165,56.094723,125,11
1970-01-01 00:00:00.000000166,55.473583,125,12
1970-01-01 00:00:00.000000167,55.861305,125,13
1970-01-01 00:00:00.000000168,55.943283,125,14
1970-01-01 00:00:00.000000169,55.560383,125,15
1970-01-01 00:00:00.000000170,55.370377,125,16
1970-01-01 00:00:00.000000171,55.86323,125,17
1970-01-01 00:00:00.000000172,55.64911,125,18
1970-01-01 00:00:00.000000173,65.79476,125,19
1970-01-01 00:00:00.000000174,100.0,125,20
1970-01-01 00:00:00.000000175,100.0,125,21
1970-01-01 00:00:00.000000176,100.0,125,22
1970-01-01 00:00:00.000000177,100.0,125,23
1970-01-01 00:00:00.000000178,100.0,125,24
1970-01-01 00:00:00.000000179,100.0,125,25
1970-01-01 00:00:00.000000180,100.0,125,26
1970-01-01 00:00:00.000000208,53.39892,126,10
1970-01-01 00:00:00.000000209,54.313274,126,11
1970-01-01 00:00:00.000000210,55.79378,126,12
1970-01-01 00:00:00.000000211,57.34375,126,13
1970-01-01 00:00:00.000000212,58.696953,126,14
1970-01-01 00:00:00.000000213,60.15529,126,15
1970-01-01 00:00:00.000000214,61.506565,126,16
1970-01-01 00:00:00.000000215,64.12038,126,17
1970-01-01 00:00:00.000000216,65.49769,126,18
1970-01-01 00:00:00.000000217,67.01293,126,19
1970-01-01 00:00:00.000000218,68.30728,126,20
1970-01-01 00:00:00.000000219,70.00964,126,21
1970-01-01 00:00:00.000000220,71.37056,126,22
1970-01-01 00:00:00.000000221,72.283966,126,23
1970-01-01 00:00:00.000000222,72.59742,126,24
1970-01-01 00:00:00.000000223,72.725685,126,25
1970-01-01 00:00:00.000000224,72.57811,126,26
1970-01-01 00:00:00.000000225,72.46239,126,27
1970-01-01 00:00:00.000000226,72.90991,126,28
1970-01-01 00:00:00.000000227,73.7201,126,29
1970-01-01 00:00:00.000000228,74.95949,126,30
1970-01-01 00:00:00.000000229,75.456215,126,31
1970-01-01 00:00:00.000000230,75.703125,126,32
1970-01-01 00:00:00.000000231,75.64429,126,33
1970-01-01 00:00:00.000000232,75.46056,126,34
1970-01-01 00:00:00.000000188,66.569244,127,10
1970-01-01 00:00:00.000000189,66.817116,127,11
1970-01-01 00:00:00.000000190,66.8692,127,12
1970-01-01 00:00:00.000000191,66.234566,127,13
1970-01-01 00:00:00.000000192,65.75618,127,14
1970-01-01 00:00:00.000000193,65.48225,127,15
1970-01-01 00:00:00.000000194,65.4022,127,16
1970-01-01 00:00:00.000000195,65.10803,127,17
1970-01-01 00:00:00.000000196,65.04726,127,18
1970-01-01 00:00:00.000000197,65.10513,127,19
1970-01-01 00:00:00.000000198,65.2662,127,20
1970-01-01 00:00:00.000000199,64.79747,127,21
1970-01-01 00:00:00.000000200,65.20832,127,22
1970-01-01 00:00:00.000000201,64.0789,127,23
1970-01-01 00:00:00.000000202,62.475876,127,24
1970-01-01 00:00:00.000000203,60.53048,127,25
1970-01-01 00:00:00.000000204,58.608223,127,26
1970-01-01 00:00:00.000000205,56.0542,127,27
1970-01-01 00:00:00.000000206,53.072918,127,28
1970-01-01 00:00:00.000000207,49.236115,127,29
1970-01-01 00:00:00.000000208,46.43614,127,30
1970-01-01 00:00:00.000000209,46.276035,127,31
1970-01-01 00:00:00.000000082,100.0,129,10
1970-01-01 00:00:00.000000083,100.0,129,11
1970-01-01 00:00:00.000000084,100.0,129,12
